date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-03-01,2.1619,1585.3295,3427.32,350.00,3777.32,3150.00,627.32,0.1992,450.00,0.00,207.9008,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=350.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=800.00, locked=350.00)"
2021-03-02,2.1472,1585.3295,3404.02,350.00,3754.02,3150.00,604.02,0.1918,0.00,0.00,0.0000,0.0000,
2021-03-03,2.1696,1585.3295,3439.53,350.00,3789.53,3150.00,639.53,0.2030,0.00,0.00,0.0000,0.0000,
2021-03-04,2.1107,1585.3295,3346.15,350.00,3696.15,3150.00,546.15,0.1734,0.00,0.00,0.0000,0.0000,
2021-03-05,2.1112,1585.3295,3346.95,350.00,3696.95,3150.00,546.95,0.1736,0.00,0.00,0.0000,0.0000,
2021-03-08,2.0592,1585.3295,3264.51,350.00,3614.51,3150.00,464.51,0.1475,0.00,0.00,0.0000,0.0000,
2021-03-09,2.0086,1585.3295,3184.29,350.00,3534.29,3150.00,384.29,0.1220,0.00,0.00,0.0000,0.0000,
2021-03-10,2.0071,1585.3295,3181.91,350.00,3531.91,3150.00,381.91,0.1212,0.00,0.00,0.0000,0.0000,
2021-03-11,2.0504,1585.3295,3250.56,350.00,3600.56,3150.00,450.56,0.1430,0.00,0.00,0.0000,0.0000,
2021-03-12,2.0593,1585.3295,3264.67,350.00,3614.67,3150.00,464.67,0.1475,0.00,0.00,0.0000,0.0000,
2021-03-15,2.0081,1585.3295,3183.50,350.00,3533.50,3150.00,383.50,0.1217,0.00,0.00,0.0000,0.0000,
2021-03-16,2.0214,1585.3295,3204.59,350.00,3554.59,3150.00,404.59,0.1284,0.00,0.00,0.0000,0.0000,
2021-03-17,2.0392,1585.3295,3232.80,350.00,3582.80,3150.00,432.80,0.1374,0.00,0.00,0.0000,0.0000,
2021-03-18,2.0475,1585.3295,3245.96,350.00,3595.96,3150.00,445.96,0.1416,0.00,0.00,0.0000,0.0000,
2021-03-19,2.0069,1585.3295,3181.60,350.00,3531.60,3150.00,381.60,0.1211,0.00,0.00,0.0000,0.0000,
2021-03-22,2.0307,1585.3295,3219.33,350.00,3569.33,3150.00,419.33,0.1331,0.00,0.00,0.0000,0.0000,
2021-03-23,2.0205,1585.3295,3203.16,350.00,3553.16,3150.00,403.16,0.1280,0.00,0.00,0.0000,0.0000,
2021-03-24,1.9883,1585.3295,3152.11,350.00,3502.11,3150.00,352.11,0.1118,0.00,0.00,0.0000,0.0000,
2021-03-25,2.0018,1585.3295,3173.51,350.00,3523.51,3150.00,373.51,0.1186,0.00,0.00,0.0000,0.0000,
2021-03-26,2.0470,1585.3295,3245.17,350.00,3595.17,3150.00,445.17,0.1413,0.00,0.00,0.0000,0.0000,
