date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2021-01-28,2.1152,1174.0641,2483.38,250.00,2733.38,2250.00,483.38,0.2148,0.00,0.00,0.0000,0.0000,
2021-01-29,2.1048,1174.0641,2471.17,250.00,2721.17,2250.00,471.17,0.2094,0.00,0.00,0.0000,0.0000,
2021-02-01,2.1503,1383.0864,2974.05,300.00,3274.05,2700.00,574.05,0.2126,450.00,0.00,209.0223,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=300.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=750.00, locked=300.00)"
2021-02-02,2.1807,1383.0864,3016.10,300.00,3316.10,2700.00,616.10,0.2282,0.00,0.00,0.0000,0.0000,
2021-02-03,2.1820,1383.0864,3017.89,300.00,3317.89,2700.00,617.89,0.2288,0.00,0.00,0.0000,0.0000,
2021-02-04,2.1787,1383.0864,3013.33,300.00,3313.33,2700.00,613.33,0.2272,0.00,0.00,0.0000,0.0000,
2021-02-05,2.1809,1383.0864,3016.37,300.00,3316.37,2700.00,616.37,0.2283,0.00,0.00,0.0000,0.0000,
2021-02-08,2.2100,1383.0864,3056.62,300.00,3356.62,2700.00,656.62,0.2432,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2100, last_peak_nav=2.2100"
2021-02-09,2.2518,1383.0864,3114.43,300.00,3414.43,2700.00,714.43,0.2646,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2518, last_peak_nav=2.2518"
2021-02-10,2.2727,1383.0864,3143.34,300.00,3443.34,2700.00,743.34,0.2753,0.00,0.00,0.0000,0.0000,"净值创新高: nav=2.2727, last_peak_nav=2.2727"
2021-02-18,2.2515,1383.0864,3114.02,300.00,3414.02,2700.00,714.02,0.2645,0.00,0.00,0.0000,0.0000,
2021-02-19,2.2408,1383.0864,3099.22,300.00,3399.22,2700.00,699.22,0.2590,0.00,0.00,0.0000,0.0000,
2021-02-22,2.1815,1383.0864,3017.20,300.00,3317.20,2700.00,617.20,0.2286,0.00,0.00,0.0000,0.0000,
2021-02-23,2.2093,1383.0864,3055.65,300.00,3355.65,2700.00,655.65,0.2428,0.00,0.00,0.0000,0.0000,
2021-02-24,2.1703,1383.0864,3001.71,300.00,3301.71,2700.00,601.71,0.2229,0.00,0.00,0.0000,0.0000,
2021-02-25,2.1750,1383.0864,3008.21,300.00,3308.21,2700.00,608.21,0.2253,0.00,0.00,0.0000,0.0000,
2021-02-26,2.1220,1383.0864,2934.91,300.00,3234.91,2700.00,534.91,0.1981,0.00,0.00,0.0000,0.0000,
2021-03-01,2.1619,1590.9872,3439.56,350.00,3789.56,3150.00,639.56,0.2030,450.00,0.00,207.9008,0.0000,"预投入划入: 50.00 元 -> 锁定池 (pre_invest_locked=350.00); 常规买入: 使用未锁定现金 450.00 元 (cash_pool=800.00, locked=350.00)"
2021-03-02,2.1472,1590.9872,3416.17,350.00,3766.17,3150.00,616.17,0.1956,0.00,0.00,0.0000,0.0000,
2021-03-03,2.1696,1590.9872,3451.81,350.00,3801.81,3150.00,651.81,0.2069,0.00,0.00,0.0000,0.0000,
2021-03-04,2.1107,1590.9872,3358.10,350.00,3708.10,3150.00,558.10,0.1772,0.00,0.00,0.0000,0.0000,
2021-03-05,2.1112,1590.9872,3358.89,350.00,3708.89,3150.00,558.89,0.1774,0.00,0.00,0.0000,0.0000,
2021-03-08,2.0592,1590.9872,3276.16,350.00,3626.16,3150.00,476.16,0.1512,0.00,0.00,0.0000,0.0000,
2021-03-09,2.0086,1590.9872,3195.66,350.00,3545.66,3150.00,395.66,0.1256,0.00,0.00,0.0000,0.0000,
2021-03-10,2.0071,1590.9872,3193.27,350.00,3543.27,3150.00,393.27,0.1248,0.00,0.00,0.0000,0.0000,
2021-03-11,2.0504,1590.9872,3262.16,350.00,3612.16,3150.00,462.16,0.1467,0.00,0.00,0.0000,0.0000,
2021-03-12,2.0593,1590.9872,3276.32,350.00,3626.32,3150.00,476.32,0.1512,0.00,0.00,0.0000,0.0000,
2021-03-15,2.0081,1590.9872,3194.86,350.00,3544.86,3150.00,394.86,0.1254,0.00,0.00,0.0000,0.0000,
2021-03-16,2.0214,1590.9872,3216.02,350.00,3566.02,3150.00,416.02,0.1321,0.00,0.00,0.0000,0.0000,
2021-03-17,2.0392,1590.9872,3244.34,350.00,3594.34,3150.00,444.34,0.1411,0.00,0.00,0.0000,0.0000,
2021-03-18,2.0475,1590.9872,3257.55,350.00,3607.55,3150.00,457.55,0.1453,0.00,0.00,0.0000,0.0000,
2021-03-19,2.0069,1590.9872,3192.95,350.00,3542.95,3150.00,392.95,0.1247,0.00,0.00,0.0000,0.0000,
2021-03-22,2.0307,1590.9872,3230.82,350.00,3580.82,3150.00,430.82,0.1368,0.00,0.00,0.0000,0.0000,
2021-03-23,2.0205,1590.9872,3214.59,350.00,3564.59,3150.00,414.59,0.1316,0.00,0.00,0.0000,0.0000,
2021-03-24,1.9883,1590.9872,3163.36,350.00,3513.36,3150.00,363.36,0.1154,0.00,0.00,0.0000,0.0000,
2021-03-25,2.0018,1590.9872,3184.84,350.00,3534.84,3150.00,384.84,0.1222,0.00,0.00,0.0000,0.0000,
2021-03-26,2.0470,1590.9872,3256.75,350.00,3606.75,3150.00,456.75,0.1450,0.00,0.00,0.0000,0.0000,
2021-03-29,2.0564,1590.9872,3271.71,350.00,3621.71,3150.00,471.71,0.1497,0.00,0.00,0.0000,0.0000,
2021-03-30,2.0647,1590.9872,3284.91,350.00,3634.91,3150.00,484.91,0.1539,0.00,0.00,0.0000,0.0000,
