date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2023-05-16,1.5039,9065.8740,13634.17,0.00,13634.17,16500.00,-2865.83,-0.1737,0.00,0.00,0.0000,0.0000,
2023-05-17,1.5075,9065.8740,13666.81,0.00,13666.81,16500.00,-2833.19,-0.1717,0.00,0.00,0.0000,0.0000,
2023-05-18,1.5225,9065.8740,13802.79,0.00,13802.79,16500.00,-2697.21,-0.1635,0.00,0.00,0.0000,0.0000,
2023-05-19,1.5367,9065.8740,13931.53,0.00,13931.53,16500.00,-2568.47,-0.1557,0.00,0.00,0.0000,0.0000,
2023-05-22,1.5386,9065.8740,13948.75,0.00,13948.75,16500.00,-2551.25,-0.1546,0.00,0.00,0.0000,0.0000,
2023-05-23,1.5254,9065.8740,13829.08,0.00,13829.08,16500.00,-2670.92,-0.1619,0.00,0.00,0.0000,0.0000,
2023-05-24,1.5180,9065.8740,13762.00,0.00,13762.00,16500.00,-2738.00,-0.1659,0.00,0.00,0.0000,0.0000,
2023-05-25,1.5254,9065.8740,13829.08,0.00,13829.08,16500.00,-2670.92,-0.1619,0.00,0.00,0.0000,0.0000,
2023-05-26,1.5388,9065.8740,13950.57,0.00,13950.57,16500.00,-2549.43,-0.1545,0.00,0.00,0.0000,0.0000,
2023-05-29,1.5371,9065.8740,13935.15,0.00,13935.15,16500.00,-2564.85,-0.1554,0.00,0.00,0.0000,0.0000,
2023-05-30,1.5429,9065.8740,13987.74,0.00,13987.74,16500.00,-2512.26,-0.1523,0.00,0.00,0.0000,0.0000,
2023-05-31,1.5495,9065.8740,14047.57,0.00,14047.57,16500.00,-2452.43,-0.1486,0.00,0.00,0.0000,0.0000,
2023-06-01,1.5479,9388.5052,14532.47,0.00,14532.47,17000.00,-2467.53,-0.1451,500.00,0.00,322.6311,0.0000,月度定投: 全额买入 500.00 元
2023-06-02,1.5674,9388.5052,14715.54,0.00,14715.54,17000.00,-2284.46,-0.1344,0.00,0.00,0.0000,0.0000,
2023-06-05,1.5688,9388.5052,14728.69,0.00,14728.69,17000.00,-2271.31,-0.1336,0.00,0.00,0.0000,0.0000,
2023-06-06,1.5316,9388.5052,14379.43,0.00,14379.43,17000.00,-2620.57,-0.1542,0.00,0.00,0.0000,0.0000,
2023-06-07,1.5350,9388.5052,14411.36,0.00,14411.36,17000.00,-2588.64,-0.1523,0.00,0.00,0.0000,0.0000,
2023-06-08,1.5218,9388.5052,14287.43,0.00,14287.43,17000.00,-2712.57,-0.1596,0.00,0.00,0.0000,0.0000,
2023-06-09,1.5286,9388.5052,14351.27,0.00,14351.27,17000.00,-2648.73,-0.1558,0.00,0.00,0.0000,0.0000,
2023-06-12,1.5394,9388.5052,14452.66,0.00,14452.66,17000.00,-2547.34,-0.1498,0.00,0.00,0.0000,0.0000,
2023-06-13,1.5550,9388.5052,14599.13,0.00,14599.13,17000.00,-2400.87,-0.1412,0.00,0.00,0.0000,0.0000,
2023-06-14,1.5654,9388.5052,14696.77,0.00,14696.77,17000.00,-2303.23,-0.1355,0.00,0.00,0.0000,0.0000,
2023-06-15,1.5777,9388.5052,14812.24,0.00,14812.24,17000.00,-2187.76,-0.1287,0.00,0.00,0.0000,0.0000,
2023-06-16,1.5907,9388.5052,14934.30,0.00,14934.30,17000.00,-2065.70,-0.1215,0.00,0.00,0.0000,0.0000,
2023-06-19,1.6052,9388.5052,15070.43,0.00,15070.43,17000.00,-1929.57,-0.1135,0.00,0.00,0.0000,0.0000,
2023-06-20,1.6094,9388.5052,15109.86,0.00,15109.86,17000.00,-1890.14,-0.1112,0.00,0.00,0.0000,0.0000,
2023-06-21,1.5745,9388.5052,14782.20,0.00,14782.20,17000.00,-2217.80,-0.1305,0.00,0.00,0.0000,0.0000,
2023-06-26,1.5462,9388.5052,14516.51,0.00,14516.51,17000.00,-2483.49,-0.1461,0.00,0.00,0.0000,0.0000,
2023-06-27,1.5610,9388.5052,14655.46,0.00,14655.46,17000.00,-2344.54,-0.1379,0.00,0.00,0.0000,0.0000,
2023-06-28,1.5469,9388.5052,14523.08,0.00,14523.08,17000.00,-2476.92,-0.1457,0.00,0.00,0.0000,0.0000,
2023-06-29,1.5535,9388.5052,14585.04,0.00,14585.04,17000.00,-2414.96,-0.1421,0.00,0.00,0.0000,0.0000,
