date,nav,units,fund_value,cash,total_value,total_cost,unrealized_pnl,unrealized_pnl_pct,buy_cash,sell_cash,buy_units,sell_units,note
2020-09-07,1.6779,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-08,1.6816,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-09,1.6315,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-10,1.6337,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-11,1.6731,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-14,1.6894,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-15,1.7072,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-16,1.7032,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-17,1.7208,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-18,1.7324,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-21,1.7162,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-22,1.6965,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-23,1.7226,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-24,1.6781,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-25,1.6785,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-28,1.6771,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-29,1.6888,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-09-30,1.6955,0.0000,0.00,19741.63,19741.63,17013.37,2728.26,0.1604,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-09,1.7478,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-12,1.7950,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-13,1.8105,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-14,1.7992,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-15,1.7885,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
2020-10-16,1.7714,0.0000,0.00,20741.63,20741.63,17013.37,3728.26,0.2191,0.00,0.00,0.0000,0.0000,"止盈触发: 收益率10.24%>=10%, 卖出25%份额(0.00份)"
