date,nav,units,fund_value,cash,total_value,fund_cost,total_deposit,unrealized_gain,unrealized_gain_pct,drawdown_pct,last_peak_nav,tp_sell_cash,dip_buy_cash,note
2021-04-19,2.0457,25624.773512164025,52420.59917383395,1.0883997725345689,52421.68757360648,48987.72366849831,34000.0,3432.8755053356435,7.007624049988596,-34.88349885408709,3.1416,0.0,0.7255998483563793,回撤 -34.88%，逢低买入 0.35 份，花费 0.73
2021-04-20,2.0604,25624.984810896804,52797.71870437177,0.6530398635207413,52798.37174423529,48988.159028407325,34000.0,3809.559675964447,7.776490791898006,-34.41558441558442,3.1416,0.0,0.4353599090138276,回撤 -34.42%，逢低买入 0.21 份，花费 0.44
2021-04-21,2.0798,25625.110407562544,53295.10462564858,0.39182391811244477,53295.49644956669,48988.42024435273,34000.0,4306.684381295847,8.791229355456325,-33.79806468041762,3.1416,0.0,0.2612159454082965,回撤 -33.80%，逢低买入 0.13 份，花费 0.26
2021-04-22,2.0826,25625.185664245175,53367.01166435699,0.23509435086746686,53367.24675870786,48988.576973919975,34000.0,4378.434690437018,8.937664575902996,-33.70893812070283,3.1416,0.0,0.1567295672449779,回撤 -33.71%，逢低买入 0.08 份，花费 0.16
2021-04-23,2.1036,25625.230367487402,53905.234601046504,0.1410566105204801,53905.37565765702,48988.67101166032,34000.0,4916.563589386184,10.036123634004971,-33.04048892284186,3.1416,0.0,0.09403774034698675,回撤 -33.04%，逢低买入 0.04 份，花费 0.09
2021-04-26,2.1085,25625.257127100496,54030.85465249139,0.08463396631228806,54030.9392864577,48988.72743430453,34000.0,5042.127218186863,10.292423343612096,-32.884517443340975,3.1416,0.0,0.05642264420819204,回撤 -32.88%，逢低买入 0.03 份，花费 0.06
2021-04-27,2.1284,25625.273032750996,54540.83112290722,0.050780379787372834,54540.88190328701,48988.76128789105,34000.0,5552.069835016169,11.333354200136755,-32.251082251082245,3.1416,0.0,0.03385358652491523,回撤 -32.25%，逢低买入 0.02 份，花费 0.03
2021-04-28,2.14,25625.28252441077,54838.10460223905,0.0304682278724237,54838.135070466924,48988.78160004297,34000.0,5849.323002196084,11.940127537670694,-31.881843646549523,3.1416,0.0,0.020312151914949134,回撤 -31.88%，逢低买入 0.01 份，花费 0.02
2021-04-29,2.1341,25625.288235151198,54686.927622636176,0.018280936723454218,54686.9459035729,48988.793787334114,34000.0,5698.133835302062,11.631504666226942,-32.069646040234275,3.1416,0.0,0.01218729114896948,回撤 -32.07%，逢低买入 0.01 份，花费 0.01
2021-04-30,2.1379,25625.291655505138,54784.31103030444,0.01096856203407253,54784.32199886647,48988.801099708806,34000.0,5795.509930595632,11.830275084298972,-31.94868856633562,3.1416,0.0,0.007312374689381687,回撤 -31.95%，逢低买入 0.00 份，花费 0.01
2021-05-06,2.1214,25719.57108768427,54561.49810541341,300.00658113722045,54861.50468655063,49188.80548713362,34500.0,5372.692618279791,10.922592173304825,-32.473898650369236,3.1416,0.0,200.00438742481364,回撤 -32.47%，逢低买入 94.28 份，花费 200.00
2021-05-07,2.0844,25777.142874507765,53729.876607623984,180.00394868233226,53909.880556306314,49308.80811958851,34500.0,4421.068488035475,8.966082646558949,-33.65164247517188,3.1416,0.0,120.00263245488819,回撤 -33.65%，逢低买入 57.57 份，花费 120.00
2021-05-10,2.0758,25811.829057893898,53580.19475837616,108.00236920939936,53688.197127585554,49380.80969906144,34500.0,4199.385059314714,8.504083033281105,-33.92538833715304,3.1416,0.0,72.0015794729329,回撤 -33.93%，逢低买入 34.69 份，花费 72.00
2021-05-11,2.0676,25832.723306144893,53411.73870778518,64.80142152563961,53476.54012931082,49424.010646745206,34500.0,3987.7280610399757,8.068402399679771,-34.18640183346065,3.1416,0.0,43.20094768375975,回撤 -34.19%，逢低买入 20.89 份，花费 43.20
2021-05-12,2.0698,25845.246529939588,53494.49126766896,38.88085291538377,53533.37212058434,49449.931215355464,34500.0,4044.5600523134926,8.179101472759085,-34.11637382225618,3.1416,0.0,25.920568610255845,回撤 -34.12%，逢低买入 12.52 份，花费 25.92
2021-05-13,2.0521,25852.8252742338,53052.582745255175,23.32851174923026,53075.9112570044,49465.48355652162,34500.0,3587.099188733555,7.2517216669574545,-34.679781003310424,3.1416,0.0,15.552341166153509,回撤 -34.68%，逢低买入 7.58 份，花费 15.55
2021-05-14,2.0793,25857.313036797976,53765.11099741403,13.997107049538155,53779.108104463565,49474.81496122131,34500.0,4290.296036192718,8.671676770404256,-33.81398013750955,3.1416,0.0,9.331404699692104,回撤 -33.81%，逢低买入 4.49 份，花费 9.33
2021-05-17,2.1126,25859.963251140405,54631.75836435922,8.398264229722892,54640.15662858894,49480.41380404113,34500.0,5151.344560318095,10.410876070517784,-32.75401069518716,3.1416,0.0,5.598842819815262,回撤 -32.75%，逢低买入 2.65 份，花费 5.60
2021-05-18,2.109,25861.556094047894,54542.02180234701,5.038958537833736,54547.060760884844,49483.77310973302,34500.0,5058.24869261399,10.222035173827676,-32.86860198624905,3.1416,0.0,3.359305691889157,回撤 -32.87%，逢低买入 1.59 份，花费 3.36
2021-05-19,2.0921,25862.51951999079,54106.97708777273,3.0233751227002412,54110.00046289543,49485.78869314815,34500.0,4621.18839462458,9.33841516254228,-33.40654443595621,3.1416,0.0,2.0155834151334946,回撤 -33.41%，逢低买入 0.96 份，花费 2.02
2021-05-20,2.1026,25863.094688852714,54379.74289278171,1.8140250736201446,54381.55691785533,49486.99804319723,34500.0,4892.74484958448,9.886929987779013,-33.072319837025724,3.1416,0.0,1.2093500490800966,回撤 -33.07%，逢低买入 0.58 份，花费 1.21
2021-05-21,2.0912,25863.44167146052,54085.62922335825,1.0884150441720868,54086.71763840242,49487.723653226676,34500.0,4597.905570131574,9.291002355150322,-33.43519225872166,3.1416,0.0,0.7256100294480579,回撤 -33.44%，逢低买入 0.35 份，花费 0.73
2021-05-24,2.1061,25863.64838814903,54471.42987028068,0.653049026503252,54472.082919307184,49488.15901924435,34500.0,4983.27085103633,10.069622612347526,-32.960911637382225,3.1416,0.0,0.43536601766883476,回撤 -32.96%，逢低买入 0.21 份，花费 0.44
2021-05-25,2.145,25863.770168853272,55477.78701219027,0.3918294159019512,55478.17884160617,49488.420238854946,34500.0,5989.366773335321,12.102562062857842,-31.72268907563025,3.1416,0.0,0.26121961060130083,回撤 -31.72%，逢低买入 0.12 份，花费 0.26
2021-05-26,2.155,25863.842898211213,55736.581445645155,0.2350976495411707,55736.8165432947,49488.5769706213,34500.0,6248.004475023852,12.625144745489358,-31.404379933791702,3.1416,0.0,0.15673176636078048,回撤 -31.40%，逢低买入 0.07 份，花费 0.16
2021-05-27,2.1598,25863.886438844518,55860.821930616396,0.14105858972470242,55860.96298920612,49488.67100968112,34500.0,6372.1509209352735,12.875979069409107,-31.251591545709186,3.1416,0.0,0.09403905981646829,回撤 -31.25%，逢低买入 0.04 份，花费 0.09
2021-05-28,2.1429,25863.912769254657,55423.77867323581,0.08463515383482145,55423.86330838964,49488.72743311701,34500.0,5935.051240118795,11.992733594008644,-31.789533995416345,3.1416,0.0,0.05642343588988097,回撤 -31.79%，逢低买入 0.03 份，花费 0.06
2021-05-31,2.1518,25863.928502158054,55654.001350943705,0.05078109230089287,55654.052132036006,49488.761287178546,34500.0,6165.240063765159,12.457858922733712,-31.50623885918003,3.1416,0.0,0.03385406153392858,回撤 -31.51%，逢低买入 0.02 份，花费 0.03
2021-06-01,2.16,25956.53049865663,56066.10587709832,300.03046865538056,56366.1363457537,49688.78159961547,35000.0,6377.324277482854,12.834535426669039,-31.245225362872414,3.1416,0.0,200.02031243692036,回撤 -31.25%，逢低买入 92.60 份，花费 200.02
2021-06-02,2.1441,26012.50372166962,55773.40922963183,180.01828119322835,55953.42751082506,49808.79378707762,35000.0,5964.6154425542045,11.975024868202414,-31.751336898395728,3.1416,0.0,120.01218746215223,回撤 -31.75%，逢低买入 55.97 份，花费 120.01
2021-06-03,2.1262,26046.370391069155,55379.792725491236,108.01096871593701,55487.80369420717,49880.80109955491,35000.0,5498.9916259363235,11.0242648568557,-32.32111026228674,3.1416,0.0,72.00731247729134,回撤 -32.32%，逢低买入 33.87 份，花费 72.01
2021-06-04,2.1439,26066.522631139294,55884.01786889953,64.8065812295622,55948.82445012909,49924.005487041286,35000.0,5960.012381858243,11.938169471208147,-31.757703081232496,3.1416,0.0,43.204387486374806,回撤 -31.76%，逢低买入 20.15 份，花费 43.20
2021-06-07,2.1467,26078.598204107955,55982.92676475855,38.88394873773731,56021.81071349629,49949.92811953311,35000.0,6032.998645225438,12.078092746776568,-31.668576521517693,3.1416,0.0,25.92263249182488,回撤 -31.67%，逢低买入 12.08 份，花费 25.92
2021-06-08,2.1333,26085.88905841588,55649.0271283186,23.330369242642387,55672.35749756124,49965.481699028205,35000.0,5683.545429290396,11.374943733207193,-32.09511077158135,3.1416,0.0,15.553579495094926,回撤 -32.10%，逢低买入 7.29 份，花费 15.55
2021-06-09,2.1321,26090.26603308736,55627.05620914556,13.998221545585432,55641.05443069114,49974.813846725265,35000.0,5652.242362420293,11.310181924350822,-32.13330786860199,3.1416,0.0,9.332147697056955,回撤 -32.13%，逢低买入 4.38 份，花费 9.33
2021-06-10,2.1371,26092.886073618094,55763.10682792924,8.39893292735126,55771.50576085659,49980.4131353435,35000.0,5782.693692585737,11.569919754217722,-31.9741532976827,3.1416,0.0,5.599288618234173,回撤 -31.97%，逢低买入 2.62 份，花费 5.60
2021-06-11,2.1151,26094.474449189434,55192.42290748057,5.0393597564107555,55197.46226723698,49983.77270851444,35000.0,5208.6501989661265,10.42068238694368,-32.67443340972753,3.1416,0.0,3.3595731709405037,回撤 -32.67%，逢低买入 1.59 份，花费 3.36
2021-06-15,2.0987,26095.434921816566,54766.48927041643,3.023615853846453,54769.51288627028,49985.78845241701,35000.0,4780.700817999423,9.564120054943851,-33.19646040234275,3.1416,0.0,2.0157439025643025,回撤 -33.20%，逢低买入 0.96 份，花费 2.02
2021-06-16,2.0682,26096.019703917686,53971.78795164256,1.8141695123078718,53973.602121154865,49986.99789875855,35000.0,3984.790052884011,7.971653070573728,-34.16730328495034,3.1416,0.0,1.2094463415385812,回撤 -34.17%，逢低买入 0.58 份，花费 1.21
2021-06-17,2.0737,26096.369642580426,54116.041727819036,1.0885017073847232,54117.13022952642,49987.72356656347,35000.0,4128.318161255564,8.258664061303591,-33.99223325693914,3.1416,0.0,0.7256678049231488,回撤 -33.99%，逢低买入 0.35 份，花费 0.73
2021-06-18,2.0692,26096.580062396275,53999.04346511037,0.653101024430834,53999.6965661348,49988.158967246425,35000.0,4010.8844978639463,8.023669166315935,-34.13547237076649,3.1416,0.0,0.4354006829538893,回撤 -34.14%，逢低买入 0.21 份，花费 0.44
2021-06-21,2.0768,26096.70585227001,54197.638713994354,0.39186061465850036,54198.030574609016,49988.4202076562,35000.0,4209.218506338155,8.420387139366875,-33.89355742296919,3.1416,0.0,0.2612404097723336,回撤 -33.89%，逢低买入 0.13 份，花费 0.26
2021-06-22,2.0884,26096.780906974982,54500.517246126554,0.2351163687951002,54500.75236249535,49988.57695190206,35000.0,4511.940294224492,9.025942663992586,-33.52431881843646,3.1416,0.0,0.15674424586340016,回撤 -33.52%，逢低买入 0.08 份，花费 0.16
2021-06-23,2.1063,26096.825557094868,54967.74367090892,0.1410698212770601,54967.8847407302,49988.67099844958,35000.0,4979.0726724593405,9.960402173151929,-32.95454545454545,3.1416,0.0,0.09404654751804009,回撤 -32.95%，逢低买入 0.04 份，花费 0.09
2021-06-24,2.1078,26096.852328101846,55006.94533717308,0.08464189276623607,55007.02997906585,49988.72742637809,35000.0,5018.217910794985,10.038699061074654,-32.90679908326967,3.1416,0.0,0.056427928510824045,回撤 -32.91%，逢低买入 0.03 份，花费 0.06
2021-06-25,2.1254,26096.868257694914,55466.28379490477,0.05078513565974164,55466.33458004043,49988.7612831352,35000.0,5477.522511769566,10.957507990136031,-32.34657499363382,3.1416,0.0,0.03385675710649443,回撤 -32.35%，逢低买入 0.02 份，花费 0.03
2021-06-28,2.126,26096.877812753362,55481.962229913646,0.030471081395844982,55481.99270099504,49988.78159718947,35000.0,5493.180632724179,10.988826807159116,-32.3274764451235,3.1416,0.0,0.020314054263896656,回撤 -32.33%，逢低买入 0.01 份，花费 0.02
2021-06-29,2.1233,26096.88355307859,55411.51284825177,0.01828264883750699,55411.53113090061,49988.79378562202,35000.0,5422.719062629745,10.847869396259465,-32.41341991341991,3.1416,0.0,0.012188432558337993,回撤 -32.41%，逢低买入 0.01 份，花费 0.01
2021-06-30,2.1494,26096.88695545113,56092.648822046656,0.010969589302504194,56092.65979163596,49988.80109868156,35000.0,6103.847723365099,12.210430314813225,-31.582633053221286,3.1416,0.0,0.007313059535002796,回撤 -31.58%，逢低买入 0.00 份，花费 0.01
2021-07-01,2.1574,26189.593170263273,56501.42830552599,300.0065817535815,56801.43488727957,50188.805486517274,35500.0,6312.622819008713,12.577750671321589,-31.327985739750446,3.1416,0.0,200.004387835721,回撤 -31.33%，逢低买入 92.71 份，花费 200.00
2021-07-02,2.0983,26246.783578070277,55073.62598186486,180.00394905214887,55253.62993091701,50308.80811921871,35500.0,4764.817862646152,9.47114042406805,-33.209192768016294,3.1416,0.0,120.0026327014326,回撤 -33.21%，逢低买入 57.19 份，花费 120.00
2021-07-05,2.0956,26281.142033701533,55074.761245824935,108.00236943128932,55182.763615256226,50380.80969883957,35500.0,4693.951546985365,9.31694344541962,-33.2951362363127,3.1416,0.0,72.00157962085954,回撤 -33.30%，逢低买入 34.36 份，花费 72.00
2021-07-06,2.0906,26301.806411283334,54986.55648342893,64.80142165877359,55051.35790508771,50424.010646612085,35500.0,4562.545836816847,9.048359657054368,-33.45429080723199,3.1416,0.0,43.20094777251573,回撤 -33.45%，逢低买入 20.66 份，花费 43.20
2021-07-07,2.1035,26314.129001567864,55351.770354798,38.88085299526415,55390.651207793264,50449.931215275596,35500.0,4901.839139522403,9.7162454366998,-33.04367201426025,3.1416,0.0,25.92056866350944,回撤 -33.04%，逢低买入 12.32 份，花费 25.92
2021-07-08,2.0852,26321.587442579807,54885.77413526741,23.32851179715849,54909.102647064574,50465.4835564737,35500.0,4420.2905787937125,8.759037399982821,-33.626177743824805,3.1416,0.0,15.55234119810566,回撤 -33.63%，逢低买入 7.46 份，花费 15.55
2021-07-09,2.0796,26326.074557755255,54747.70465030783,13.997107078295095,54761.70175738612,50474.81496119256,35500.0,4272.889689115269,8.465389506431018,-33.80443086325439,3.1416,0.0,9.331404718863396,回撤 -33.80%，逢低买入 4.49 份，花费 9.33
2021-07-12,2.1086,26328.7297995419,55516.75965531405,8.398264246977057,55525.157919561025,50480.41380402388,35500.0,5036.345851290163,9.97683155063342,-32.88133435192259,3.1416,0.0,5.598842831318038,回撤 -32.88%，逢低买入 2.66 份，花费 5.60
2021-07-13,2.1244,26330.31109576615,55936.11289184561,5.038958548186233,55941.1518503938,50483.77310972267,35500.0,5452.339782122937,10.80018280383419,-32.37840590781767,3.1416,0.0,3.359305698790823,回撤 -32.38%，逢低买入 1.58 份，花费 3.36
2021-07-14,2.1135,26331.26476665296,55651.12808432103,3.02337512891174,55654.151459449946,50485.78869314195,35500.0,5165.3393911790845,10.231274037481265,-32.725362872421684,3.1416,0.0,2.0155834192744932,回撤 -32.73%，逢低买入 0.95 份，花费 2.02
2021-07-15,2.1267,26331.83341763879,55999.91012929242,1.8140250773470439,56001.72415436977,50486.99804319351,35500.0,5512.912086098906,10.919468971758638,-32.3051948051948,3.1416,0.0,1.2093500515646962,回撤 -32.31%，逢低买入 0.57 份，花费 1.21
2021-07-16,2.1011,26332.178765328543,55326.540803831806,1.0884150464082263,55327.62921887822,50487.72365322445,35500.0,4838.817150607356,9.584146007141916,-33.120066208301495,3.1416,0.0,0.7256100309388176,回撤 -33.12%，逢低买入 0.35 份，花费 0.73
2021-07-19,2.112,26332.38490454188,55613.996918392455,0.6530490278449357,55614.6499674203,50488.159019243016,35500.0,5125.837899149439,10.152554576600389,-32.773109243697476,3.1416,0.0,0.43536601856329055,回撤 -32.77%，逢低买入 0.21 份，花费 0.44
2021-07-20,2.1041,26332.509052448888,55406.2322972577,0.3918294167069614,55406.62412667441,50488.42023885415,35500.0,4917.81205840355,9.740475212213058,-33.02457346574994,3.1416,0.0,0.26121961113797426,回撤 -33.02%，逢低买入 0.12 份，花费 0.26
2021-07-21,2.1219,26332.582916328753,55875.10769015798,0.23509765002417685,55875.342787808004,50488.57697062084,35500.0,5386.530719537142,10.668810734498518,-32.45798319327731,3.1416,0.0,0.15673176668278457,回撤 -32.46%，逢低买入 0.07 份，花费 0.16
2021-07-22,2.1148,26332.627383446215,55688.24039051205,0.1410585900145061,55688.38144910207,50488.671009680846,35500.0,5199.569380831206,10.298487317747432,-32.683982683982684,3.1416,0.0,0.09403906000967074,回撤 -32.68%，逢低买入 0.04 份，花费 0.09
2021-07-23,2.0899,26332.654381597327,55032.61439210026,0.08463515400870367,55032.69902725427,50488.72743311685,35500.0,4543.886958983407,8.999804887145867,-33.47657244716068,3.1416,0.0,0.05642343600580244,回撤 -33.48%，逢低买入 0.03 份，花费 0.06
2021-07-26,2.0336,26332.67102895256,53550.11980447792,0.050781092405222196,53550.170585570326,50488.76128717846,35500.0,3061.3585172994644,6.06344548618762,-35.26865291571174,3.1416,0.0,0.03385406160348147,回撤 -35.27%，逢低买入 0.02 份，花费 0.03
2021-07-27,1.9671,26332.6813550351,51799.01749348955,0.030468655443133316,51799.04796214499,50488.781599615424,35500.0,1310.2358938741236,2.5951030156847827,-37.385408708938115,3.1416,0.0,0.02031243696208888,回撤 -37.39%，逢低买入 0.01 份，花费 0.02
2021-07-28,1.9603,26332.687572176445,51619.96744773748,0.01828119326587999,51619.98572893075,50488.7937870776,35500.0,1131.1736606598788,2.240445009303031,-37.601858925388335,3.1416,0.0,0.012187462177253326,回撤 -37.60%，逢低买入 0.01 份，花费 0.01
2021-07-29,1.9911,26332.691244758087,52431.02153743783,0.010968715959527992,52431.03250615379,50488.801099554905,35500.0,1942.2204378829265,3.8468341406111315,-36.62146676852559,3.1416,0.0,0.007312477306351996,回撤 -36.62%，逢低买入 0.00 份，花费 0.01
2021-07-30,1.9797,26332.693460996095,52130.83324473397,0.0065812295757167955,52130.83982596354,50488.80548704129,35500.0,1642.027757692682,3.2522610544116217,-36.98433919022154,3.1416,0.0,0.004387486383811197,回撤 -36.98%，逢低买入 0.00 份，花费 0.00
2021-08-02,2.014,26431.999634030766,53234.04726293796,300.0039487377454,53534.0512116757,50688.80811953312,36000.0,2545.2391434048404,5.021303987662758,-35.89253883371531,3.1416,0.0,200.0026324918303,回撤 -35.89%，逢低买入 99.31 份，花费 200.00
2021-08-03,2.0203,26491.39753508264,53520.57044012746,180.00236924264726,53700.57280937011,50808.809699028214,36000.0,2711.7607410992496,5.33718612414397,-35.69200407435701,3.1416,0.0,120.00157949509817,回撤 -35.69%，逢低买入 59.40 份，花费 120.00
2021-08-04,2.0301,26526.86423509597,53852.18708366833,108.00142154558836,53960.18850521392,50880.81064672527,36000.0,2971.3764369430573,5.839876368271459,-35.38006111535523,3.1416,0.0,72.0009476970589,回撤 -35.38%，逢低买入 35.47 份，花费 72.00
2021-08-05,2.017,26548.282464455533,53547.88573080681,64.80085292735302,53612.68658373416,50924.01121534351,36000.0,2623.8745154632998,5.152529136732106,-35.79704609116374,3.1416,0.0,43.200568618235344,回撤 -35.80%，逢低买入 21.42 份，花费 43.20
2021-08-06,2.0027,26561.22516239878,53194.16563273603,38.880511756411806,53233.046144492444,50949.93155651445,36000.0,2244.2340762215827,4.404783299330331,-36.252228163992875,3.1416,0.0,25.92034117094121,回撤 -36.25%，逢低买入 12.94 份，花费 25.92
2021-08-09,2.0282,26568.893146178765,53887.02907907977,23.328307053847084,53910.35738613362,50965.483761217016,36000.0,2921.5453178627577,5.732399856245362,-35.44053985230456,3.1416,0.0,15.552204702564723,回撤 -35.44%，逢低买入 7.67 份，花费 15.55
2021-08-10,2.0455,26573.45502484977,54356.0022533302,13.99698423230825,54369.999237562515,50974.81508403856,36000.0,3381.1871692916466,6.633054310677387,-34.88986503692386,3.1416,0.0,9.331322821538834,回撤 -34.89%，逢低买入 4.56 份，花费 9.33
2021-08-11,2.0445,26576.19349082821,54335.02759199828,8.398190539384949,54343.42578253767,50980.41387773148,36000.0,3354.6137142668013,6.58020102055726,-34.92169595110771,3.1416,0.0,5.598793692923301,回撤 -34.92%，逢低买入 2.74 份，花费 5.60
2021-08-12,2.0395,26577.840598558414,54205.50590075988,5.038914323630969,54210.544815083515,50983.77315394724,36000.0,3221.732746812646,6.3191336135215295,-35.080850522027,3.1416,0.0,3.3592762157539795,回撤 -35.08%，逢低买入 1.65 份，花费 3.36
2021-08-13,2.0365,26578.830319024633,54127.78794469367,3.0233485941785814,54130.81129328785,50985.78871967669,36000.0,3141.9992250169817,6.162499990520702,-35.176343264578556,3.1416,0.0,2.015565729452388,回撤 -35.18%，逢低买入 0.99 份，花费 2.02
2021-08-16,2.0424,26579.42243586642,54285.81238301359,1.8140091565071488,54287.626392170096,50986.99805911436,36000.0,3298.814323899227,6.469912819881217,-34.9885408708938,3.1416,0.0,1.2093394376714326,回撤 -34.99%，逢低买入 0.59 份，花费 1.21
2021-08-17,1.9916,26579.78676789223,52936.30332693417,1.0884054939042893,52937.39173242807,50987.72366277697,36000.0,1948.5796641572015,3.8216643618858805,-36.60555131143366,3.1416,0.0,0.7256036626028596,回撤 -36.61%，逢低买入 0.36 份，花费 0.73
2021-08-18,1.9941,26580.005093050226,53003.18815605145,0.6530432963425736,53003.84119934779,50988.15902497453,36000.0,2015.0291310769244,3.9519550609582557,-36.52597402597402,3.1416,0.0,0.43536219756171574,回撤 -36.53%，逢低买入 0.22 份，花费 0.44
2021-08-19,2.0106,26580.135013133055,53442.019457405324,0.3918259778055442,53442.41128338313,50988.42024229306,36000.0,2453.5992151122628,4.812071453582887,-36.000763941940406,3.1416,0.0,0.26121731853702945,回撤 -36.00%，逢低买入 0.13 份，花费 0.26
2021-08-20,1.9803,26580.214157904615,52636.79809689851,0.2350955866833265,52637.03319248519,50988.57697268418,36000.0,1648.221124214324,3.232530151012679,-36.965240641711226,3.1416,0.0,0.15673039112221768,回撤 -36.97%，逢低买入 0.08 份，花费 0.16
2021-08-23,2.0154,26580.26081774121,53569.85765207564,0.1410573520099959,53569.99870942765,50988.67101091886,36000.0,2581.1866411567826,5.062274795520833,-35.8479755538579,3.1416,0.0,0.09403823467333061,回撤 -35.85%，逢低买入 0.05 份，花费 0.09
2021-08-24,2.0295,26580.288619140967,53944.69575254659,0.08463441120599753,53944.7803869578,50988.72743385966,36000.0,2955.9683186869297,5.79729769196786,-35.39915966386554,3.1416,0.0,0.05642294080399836,回撤 -35.40%，逢低买入 0.03 份，花费 0.06
2021-08-25,2.0252,26580.305335398363,53830.43436524876,0.05078064672359852,53830.48514589548,50988.76128762415,36000.0,2841.6730776246113,5.573136130126649,-35.536032594856124,3.1416,0.0,0.03385376448239901,回撤 -35.54%，逢低买入 0.02 份，花费 0.03
2021-08-26,1.9805,26580.31559152494,52642.315029015146,0.030468388034159112,52642.34549740318,50988.78159988284,36000.0,1653.5334291323088,3.242935754197563,-36.958874458874455,3.1416,0.0,0.020312258689439408,回撤 -36.96%，逢低买入 0.01 份，花费 0.02
2021-08-27,1.9685,26580.32178271377,52323.36342927205,0.018281032820495466,52323.38171030487,50988.79378723805,36000.0,1334.5696420340028,2.6173783353314612,-37.34084542908073,3.1416,0.0,0.012187355213663646,回撤 -37.34%，逢低买入 0.01 份，花费 0.01
2021-08-30,1.954,26580.32552499275,51937.956075835835,0.01096861969229728,51937.96704445553,50988.80109965118,36000.0,949.1549761846545,1.8614969477898702,-37.802393684746626,3.1416,0.0,0.007312413128198187,回撤 -37.80%，逢低买入 0.00 份，花费 0.01
2021-08-31,1.954,26580.327770360138,51937.96046328371,0.0065811718153783675,51937.96704445552,50988.80548709906,36000.0,949.1549761846472,1.8614967876131123,-37.802393684746626,3.1416,0.0,0.004387447876918912,回撤 -37.80%，逢低买入 0.00 份，花费 0.00
2021-09-01,1.9658,26682.0688592139,52451.61096344269,300.00394870308924,52751.61491214578,51188.80811956779,36500.0,1262.8028438749025,2.4669510587650794,-37.426788897377136,3.1416,0.0,200.00263246872615,回撤 -37.43%，逢低买入 101.74 份，花费 200.00
2021-09-02,1.9691,26743.01120824708,52659.66337015933,180.00236922185354,52839.665739381184,51308.80969904902,36500.0,1350.853671110308,2.632790896989655,-37.32174688057041,3.1416,0.0,120.0015794812357,回撤 -37.32%，逢低买入 60.94 份，花费 120.00
2021-09-03,1.9594,26779.757634545305,52472.25710912807,108.00142153311212,52580.25853066118,51380.810646737766,36500.0,1091.446462390304,2.124229743852049,-37.630506748153806,3.1416,0.0,72.00094768874142,回撤 -37.63%，逢低买入 36.75 份，花费 72.00
2021-09-06,1.9979,26801.380622989793,53546.478346671305,64.80085291986727,53611.279199591176,51424.01121535101,36500.0,2122.4671313202925,4.127385400629146,-36.405016552075374,3.1416,0.0,43.200568613244855,回撤 -36.41%，逢低买入 21.62 份，花费 43.20
2021-09-07,2.0063,26814.30009722991,53797.53028507237,38.88051175192036,53836.41079682429,51449.93155651896,36500.0,2347.5987285534065,4.562880177934764,-36.13763687293099,3.1416,0.0,25.92034116794691,回撤 -36.14%，逢低买入 12.92 份，花费 25.92
2021-09-08,1.9966,26822.089441465494,53552.98377883001,23.328307051152215,53576.31208588116,51465.48376121973,36500.0,2087.5000176102767,4.05611657571409,-36.44639674051439,3.1416,0.0,15.552204700768144,回撤 -36.45%，逢低买入 7.79 份，花费 15.55
2021-09-09,1.9703,26826.825432340214,52856.894149339925,13.996984230691329,52870.891133570614,51474.815084040194,36500.0,1382.0790652997312,2.684961690572922,-37.28354978354979,3.1416,0.0,9.331322820460887,回撤 -37.28%，逢低买入 4.74 份，花费 9.33
2021-09-10,1.9991,26829.626089482066,53635.1055154836,8.398190538414797,53643.50370602201,51480.41387773247,36500.0,2154.6916377511297,4.185459042478926,-36.366819455054745,3.1416,0.0,5.598793692276532,回撤 -36.37%，逢低买入 2.80 份，花费 5.60
2021-09-13,1.9877,26831.31612128534,53332.60705427887,5.038914323048878,53337.64596860192,51483.77315394783,36500.0,1848.8339003310393,3.591100238132544,-36.7296918767507,3.1416,0.0,3.359276215365919,回撤 -36.73%，逢低买入 1.69 份，花费 3.36
2021-09-14,1.9626,26832.34310881679,52661.156585363824,3.023348593829327,52664.179933957654,51485.78871967705,36500.0,1175.3678656867705,2.282897659558556,-37.52864782276547,3.1416,0.0,2.0155657292195515,回撤 -37.53%，逢低买入 1.03 份，花费 2.02
2021-09-15,1.9633,26832.959081636804,52681.148564977535,1.8140091562975962,52682.96257413383,51486.99805911459,36500.0,1194.1505058629482,2.319324394271131,-37.50636618283677,3.1416,0.0,1.2093394375317308,回撤 -37.51%，逢低买入 0.62 份，花费 1.21
2021-09-16,1.927,26833.33562738798,51707.83775397664,1.0884054937785577,51708.926159470415,51487.723662777105,36500.0,220.11409119953169,0.42750790973239805,-38.66182836771072,3.1416,0.0,0.7256036625190385,回撤 -38.66%，逢低买入 0.38 份，花费 0.73
2021-09-17,1.9465,26833.55929150178,52231.52316090821,0.6530432962671346,52232.17620420448,51488.159024974615,36500.0,743.3641359335961,1.4437574580458845,-38.041125541125545,3.1416,0.0,0.4353621975114231,回撤 -38.04%，逢低买入 0.22 份，花费 0.44
2021-09-22,1.9365,26833.69418296499,51963.44878531171,0.3918259777602808,51963.84061128947,51488.42024229312,36500.0,475.0285430185904,0.9225929651428634,-38.359434682964086,3.1416,0.0,0.26121731850685387,回撤 -38.36%，逢低买入 0.13 份，花费 0.26
