date,nav,accum_nav,change_pct
2022-09-07,1.6493,6.2723,-0.28
2022-09-08,1.6406,6.2392,-0.53
2022-09-09,1.6523,6.2837,0.71
2022-09-13,1.6559,6.2974,0.22
2022-09-14,1.6417,6.2434,-0.86
2022-09-15,1.6149,6.1415,-1.63
2022-09-16,1.5866,6.0339,-1.75
2022-09-19,1.5740,5.9859,-0.79
2022-09-20,1.5682,5.9639,-0.37
2022-09-21,1.5459,5.8791,-1.42
2022-09-22,1.5281,5.8114,-1.15
2022-09-23,1.5084,5.7365,-1.29
2022-09-26,1.5035,5.7178,-0.32
2022-09-27,1.5367,5.8441,2.21
2022-09-28,1.5021,5.7125,-2.25
2022-09-29,1.5040,5.7197,0.13
2022-09-30,1.4907,5.6692,-0.88
2022-10-10,1.4463,5.5003,-2.98
2022-10-11,1.4478,5.5060,0.10
2022-10-12,1.4727,5.6007,1.72
2022-10-13,1.4731,5.6022,0.03
2022-10-14,1.5171,5.7696,2.99
2022-10-17,1.5359,5.8410,1.24
2022-10-18,1.5333,5.8312,-0.17
2022-10-19,1.5017,5.7110,-2.06
2022-10-20,1.5091,5.7391,0.49
2022-10-21,1.5016,5.7106,-0.50
2022-10-24,1.4726,5.6003,-1.93
2022-10-25,1.4541,5.5300,-1.26
2022-10-26,1.4902,5.6673,2.48
2022-10-27,1.4897,5.6653,-0.03
2022-10-28,1.4458,5.4984,-2.95
2022-10-31,1.4445,5.4935,-0.09
2022-11-01,1.4830,5.6399,2.67
2022-11-02,1.5073,5.7323,1.64
2022-11-03,1.5067,5.7300,-0.04
2022-11-04,1.5436,5.8703,2.45
2022-11-07,1.5547,5.9125,0.72
2022-11-08,1.5405,5.8585,-0.91
2022-11-09,1.5380,5.8490,-0.16
2022-11-10,1.5247,5.7985,-0.86
2022-11-11,1.5517,5.9011,1.77
2022-11-14,1.5544,5.9114,0.17
2022-11-15,1.6009,6.0882,2.99
2022-11-16,1.5849,6.0274,-1.00
2022-11-17,1.5950,6.0658,0.64
2022-11-18,1.5833,6.0213,-0.73
2022-11-21,1.5734,5.9837,-0.63
2022-11-22,1.5604,5.9342,-0.83
2022-11-23,1.5465,5.8814,-0.89
2022-11-24,1.5442,5.8726,-0.15
2022-11-25,1.5323,5.8274,-0.77
2022-11-28,1.5187,5.7756,-0.89
2022-11-29,1.5548,5.9129,2.38
2022-11-30,1.5460,5.8795,-0.57
2022-12-01,1.5719,5.9780,1.68
2022-12-02,1.5578,5.9243,-0.90
2022-12-05,1.5749,5.9894,1.10
2022-12-06,1.5880,6.0392,0.83
2022-12-07,1.5833,6.0213,-0.30
2022-12-08,1.5775,5.9993,-0.37
2022-12-09,1.5977,6.0761,1.28
2022-12-12,1.5958,6.0688,-0.12
2022-12-13,1.5764,5.9951,-1.22
2022-12-14,1.5807,6.0114,0.27
2022-12-15,1.5833,6.0213,0.16
2022-12-16,1.5787,6.0038,-0.29
2022-12-19,1.5509,5.8981,-1.76
2022-12-20,1.5326,5.8285,-1.18
2022-12-21,1.5326,5.8285,0.00
2022-12-22,1.5448,5.8749,0.80
2022-12-23,1.5408,5.8597,-0.26
2022-12-26,1.5512,5.8992,0.67
2022-12-27,1.5642,5.9487,0.84
2022-12-28,1.5544,5.9114,-0.63
2022-12-29,1.5566,5.9198,0.14
2022-12-30,1.5516,5.9008,-0.32
2022-12-31,1.5515,5.9004,-0.01
2023-01-03,1.5757,5.9924,1.55
2023-01-04,1.5612,5.9373,-0.92
2023-01-05,1.5801,6.0091,1.21
2023-01-06,1.5774,5.9989,-0.17
2023-01-09,1.5877,6.0380,0.65
2023-01-10,1.5945,6.0639,0.43
2023-01-11,1.5834,6.0217,-0.70
2023-01-12,1.5843,6.0251,0.06
2023-01-13,1.5981,6.0776,0.87
2023-01-16,1.6247,6.1788,1.66
2023-01-17,1.6292,6.1959,0.28
2023-01-18,1.6322,6.2073,0.18
2023-01-19,1.6529,6.2860,1.27
2023-01-20,1.6554,6.2955,0.15
2023-01-30,1.6620,6.3206,0.40
2023-01-31,1.6494,6.2727,-0.76
2023-02-01,1.6709,6.3545,1.30
2023-02-02,1.6833,6.4016,0.74
2023-02-03,1.6829,6.4001,-0.02
2023-02-06,1.6653,6.3332,-1.05
2023-02-07,1.6641,6.3286,-0.07
2023-02-08,1.6552,6.2947,-0.53
2023-02-09,1.6814,6.3944,1.58
2023-02-10,1.6763,6.3750,-0.30
2023-02-13,1.6876,6.4180,0.67
2023-02-14,1.6897,6.4260,0.12
2023-02-15,1.6856,6.4104,-0.24
2023-02-16,1.6635,6.3263,-1.31
2023-02-17,1.6392,6.2339,-1.46
2023-02-20,1.6689,6.3469,1.81
2023-02-21,1.6687,6.3461,-0.01
2023-02-22,1.6633,6.3256,-0.32
2023-02-23,1.6561,6.2982,-0.43
2023-02-24,1.6473,6.2647,-0.53
2023-02-27,1.6319,6.2061,-0.93
2023-02-28,1.6456,6.2582,0.84
2023-03-01,1.6521,6.2830,0.39
2023-03-02,1.6431,6.2487,-0.54
2023-03-03,1.6458,6.2590,0.16
2023-03-06,1.6428,6.2476,-0.18
2023-03-07,1.6128,6.1335,-1.83
2023-03-08,1.6128,6.1335,0.00
2023-03-09,1.6165,6.1476,0.23
2023-03-10,1.5990,6.0810,-1.08
2023-03-13,1.6156,6.1441,1.04
2023-03-14,1.6043,6.1012,-0.70
2023-03-15,1.6046,6.1023,0.02
2023-03-16,1.5810,6.0126,-1.47
2023-03-17,1.5915,6.0525,0.66
2023-03-20,1.5864,6.0331,-0.32
2023-03-21,1.5996,6.0833,0.83
2023-03-22,1.6104,6.1244,0.68
2023-03-23,1.6316,6.2050,1.32
2023-03-24,1.6275,6.1894,-0.25
2023-03-27,1.6233,6.1734,-0.26
2023-03-28,1.6047,6.1027,-1.15
2023-03-29,1.6169,6.1491,0.76
2023-03-30,1.6306,6.2012,0.85
2023-03-31,1.6368,6.2248,0.38
2023-04-03,1.6573,6.3027,1.25
2023-04-04,1.6673,6.3408,0.60
2023-04-06,1.6878,6.4187,1.23
2023-04-07,1.7024,6.4743,0.87
2023-04-10,1.6763,6.3750,-1.53
2023-04-11,1.6738,6.3655,-0.15
2023-04-12,1.6888,6.4225,0.90
2023-04-13,1.6551,6.2944,-2.00
2023-04-14,1.6735,6.3643,1.11
2023-04-17,1.6761,6.3742,0.16
2023-04-18,1.6723,6.3598,-0.23
2023-04-19,1.6551,6.2944,-1.03
2023-04-20,1.6634,6.3259,0.50
2023-04-21,1.6167,6.1483,-2.81
2023-04-24,1.5888,6.0422,-1.73
2023-04-25,1.5545,5.9118,-2.16
2023-04-26,1.5414,5.8620,-0.84
2023-04-27,1.5426,5.8665,0.08
2023-04-28,1.5528,5.9053,0.66
2023-05-04,1.5341,5.8342,-1.20
2023-05-05,1.5098,5.7418,-1.58
2023-05-08,1.5109,5.7460,0.07
2023-05-09,1.4935,5.6798,-1.15
2023-05-10,1.4987,5.6996,0.35
2023-05-11,1.4994,5.7022,0.05
2023-05-12,1.4867,5.6539,-0.85
2023-05-15,1.5027,5.7148,1.08
2023-05-16,1.5039,5.7194,0.08
2023-05-17,1.5075,5.7330,0.24
2023-05-18,1.5225,5.7901,1.00
2023-05-19,1.5367,5.8441,0.93
2023-05-22,1.5386,5.8513,0.12
2023-05-23,1.5254,5.8011,-0.86
2023-05-24,1.5180,5.7730,-0.49
2023-05-25,1.5254,5.8011,0.49
2023-05-26,1.5388,5.8521,0.88
2023-05-29,1.5371,5.8456,-0.11
2023-05-30,1.5429,5.8677,0.38
2023-05-31,1.5495,5.8928,0.43
2023-06-01,1.5479,5.8867,-0.10
2023-06-02,1.5674,5.9608,1.26
2023-06-05,1.5688,5.9662,0.09
2023-06-06,1.5316,5.8247,-2.37
2023-06-07,1.5350,5.8376,0.22
2023-06-08,1.5218,5.7874,-0.86
2023-06-09,1.5286,5.8133,0.45
2023-06-12,1.5394,5.8544,0.71
2023-06-13,1.5550,5.9137,1.01
2023-06-14,1.5654,5.9532,0.67
2023-06-15,1.5777,6.0000,0.79
2023-06-16,1.5907,6.0495,0.82
2023-06-19,1.6052,6.1046,0.91
2023-06-20,1.6094,6.1206,0.26
2023-06-21,1.5745,5.9878,-2.17
2023-06-26,1.5462,5.8802,-1.80
2023-06-27,1.5610,5.9365,0.96
2023-06-28,1.5469,5.8829,-0.90
2023-06-29,1.5535,5.9080,0.43
2023-06-30,1.5752,5.9905,1.40
2023-07-03,1.5799,6.0084,0.30
2023-07-04,1.5924,6.0559,0.79
2023-07-05,1.5783,6.0023,-0.89
2023-07-06,1.5723,5.9795,-0.38
2023-07-07,1.5584,5.9266,-0.88
2023-07-10,1.5631,5.9445,0.30
2023-07-11,1.5846,6.0263,1.38
2023-07-12,1.5600,5.9327,-1.55
2023-07-13,1.5855,6.0297,1.63
2023-07-14,1.5972,6.0742,0.74
2023-07-17,1.5880,6.0392,-0.58
2023-07-18,1.5797,6.0076,-0.52
2023-07-19,1.5723,5.9795,-0.47
2023-07-20,1.5523,5.9034,-1.27
2023-07-21,1.5502,5.8954,-0.14
2023-07-24,1.5492,5.8916,-0.06
2023-07-25,1.5784,6.0027,1.88
2023-07-26,1.5718,5.9776,-0.42
2023-07-27,1.5535,5.9080,-1.16
2023-07-28,1.5706,5.9730,1.10
2023-07-31,1.5770,5.9974,0.41
2023-08-01,1.5762,5.9943,-0.05
2023-08-02,1.5748,5.9890,-0.09
2023-08-03,1.5833,6.0213,0.54
2023-08-04,1.5930,6.0582,0.61
2023-08-07,1.5819,6.0160,-0.70
2023-08-08,1.5817,6.0152,-0.01
2023-08-09,1.5677,5.9620,-0.89
2023-08-10,1.5701,5.9711,0.15
2023-08-11,1.5410,5.8604,-1.85
2023-08-14,1.5365,5.8433,-0.29
2023-08-15,1.5281,5.8114,-0.55
2023-08-16,1.5074,5.7327,-1.35
2023-08-17,1.5153,5.7627,0.52
2023-08-18,1.4984,5.6984,-1.12
2023-08-21,1.4853,5.6486,-0.87
2023-08-22,1.5070,5.7311,1.46
2023-08-23,1.4748,5.6087,-2.14
2023-08-24,1.4904,5.6680,1.06
2023-08-25,1.4601,5.5528,-2.03
2023-08-28,1.4757,5.6121,1.07
2023-08-29,1.5113,5.7475,2.41
2023-08-30,1.5294,5.8163,1.20
2023-08-31,1.5298,5.8179,0.03
2023-09-01,1.5294,5.8163,-0.03
2023-09-04,1.5396,5.8551,0.67
2023-09-05,1.5274,5.8087,-0.79
2023-09-06,1.5234,5.7935,-0.26
2023-09-07,1.4942,5.6825,-1.92
2023-09-08,1.4987,5.6996,0.30
2023-09-11,1.5081,5.7353,0.63
2023-09-12,1.5045,5.7216,-0.24
2023-09-13,1.4861,5.6517,-1.22
2023-09-14,1.4772,5.6178,-0.60
2023-09-15,1.4742,5.6064,-0.20
2023-09-18,1.4728,5.6011,-0.09
2023-09-19,1.4657,5.5741,-0.48
2023-09-20,1.4583,5.5459,-0.50
2023-09-21,1.4497,5.5132,-0.59
2023-09-22,1.4781,5.6212,1.96
2023-09-25,1.4630,5.5638,-1.02
2023-09-26,1.4618,5.5592,-0.08
2023-09-27,1.4641,5.5680,0.16
2023-09-28,1.4638,5.5669,-0.02
2023-10-09,1.4673,5.5802,0.24
2023-10-10,1.4599,5.5520,-0.50
2023-10-11,1.4748,5.6087,1.02
2023-10-12,1.4795,5.6266,0.32
2023-10-13,1.4658,5.5745,-0.93
2023-10-16,1.4455,5.4973,-1.38
2023-10-17,1.4501,5.5148,0.32
2023-10-18,1.4266,5.4254,-1.62
2023-10-19,1.4088,5.3577,-1.25
2023-10-20,1.3818,5.2550,-1.92
2023-10-23,1.3569,5.1603,-1.80
2023-10-24,1.3621,5.1801,0.38
2023-10-25,1.3690,5.2063,0.51
2023-10-26,1.3696,5.2086,0.04
2023-10-27,1.3973,5.3140,2.02
2023-10-30,1.4360,5.4611,2.77
2023-10-31,1.4284,5.4322,-0.53
2023-11-01,1.4241,5.4159,-0.30
2023-11-02,1.4108,5.3653,-0.93
2023-11-03,1.4318,5.4452,1.49
2023-11-06,1.4572,5.5418,1.77
2023-11-07,1.4582,5.5456,0.07
2023-11-08,1.4556,5.5357,-0.18
2023-11-09,1.4467,5.5018,-0.61
2023-11-10,1.4463,5.5003,-0.03
2023-11-13,1.4503,5.5155,0.28
2023-11-14,1.4557,5.5360,0.37
2023-11-15,1.4649,5.5710,0.63
2023-11-16,1.4493,5.5117,-1.06
2023-11-17,1.4569,5.5406,0.52
2023-11-20,1.4536,5.5281,-0.23
2023-11-21,1.4494,5.5121,-0.29
2023-11-22,1.4323,5.4471,-1.18
2023-11-23,1.4450,5.4954,0.89
2023-11-24,1.4327,5.4486,-0.85
2023-11-27,1.4309,5.4417,-0.13
2023-11-28,1.4389,5.4722,0.56
2023-11-29,1.4322,5.4467,-0.47
2023-11-30,1.4295,5.4364,-0.19
2023-12-01,1.4323,5.4471,0.20
2023-12-04,1.4203,5.4014,-0.84
2023-12-05,1.3889,5.2820,-2.21
2023-12-06,1.3904,5.2877,0.11
2023-12-07,1.3853,5.2683,-0.37
2023-12-08,1.4051,5.3436,1.43
2023-12-11,1.4262,5.4239,1.50
2023-12-12,1.4249,5.4189,-0.09
2023-12-13,1.4080,5.3546,-1.19
2023-12-14,1.4059,5.3467,-0.15
2023-12-15,1.3962,5.3098,-0.69
2023-12-18,1.3814,5.2535,-1.06
2023-12-19,1.3902,5.2870,0.64
2023-12-20,1.3737,5.2242,-1.19
2023-12-21,1.3808,5.2512,0.52
2023-12-22,1.3690,5.2063,-0.85
2023-12-25,1.3701,5.2105,0.08
2023-12-26,1.3508,5.1371,-1.41
2023-12-27,1.3635,5.1854,0.94
2023-12-28,1.3893,5.2835,1.89
2023-12-29,1.4068,5.3501,1.26
2023-12-31,1.4067,5.3497,-0.01
2024-01-02,1.3864,5.2725,-1.44
2024-01-03,1.3670,5.1987,-1.40
2024-01-04,1.3533,5.1466,-1.00
2024-01-05,1.3408,5.0991,-0.92
2024-01-08,1.3168,5.0078,-1.79
2024-01-09,1.3219,5.0272,0.39
2024-01-10,1.3133,4.9945,-0.65
2024-01-11,1.3272,5.0474,1.06
2024-01-12,1.3153,5.0021,-0.90
2024-01-15,1.3153,5.0021,0.00
2024-01-16,1.3159,5.0044,0.05
2024-01-17,1.2926,4.9158,-1.77
2024-01-18,1.3027,4.9542,0.78
2024-01-19,1.3031,4.9557,0.03
2024-01-22,1.2627,4.8021,-3.10
2024-01-23,1.2767,4.8553,1.11
2024-01-24,1.2775,4.8584,0.06
2024-01-25,1.3004,4.9454,1.79
2024-01-26,1.2705,4.8317,-2.30
2024-01-29,1.2473,4.7435,-1.83
2024-01-30,1.2244,4.6564,-1.84
2024-01-31,1.2038,4.5781,-1.68
2024-02-01,1.2093,4.5990,0.46
2024-02-02,1.1848,4.5058,-2.03
2024-02-05,1.1830,4.4990,-0.15
2024-02-06,1.2416,4.7218,4.95
2024-02-07,1.2813,4.8728,3.20
2024-02-08,1.3028,4.9546,1.68
2024-02-19,1.3125,4.9915,0.74
2024-02-20,1.3159,5.0044,0.26
2024-02-21,1.3139,4.9968,-0.15
2024-02-22,1.3222,5.0283,0.63
2024-02-23,1.3280,5.0504,0.44
2024-02-26,1.3352,5.0778,0.54
2024-02-27,1.3624,5.1812,2.04
2024-02-28,1.3231,5.0318,-2.88
2024-02-29,1.3668,5.1980,3.30
2024-03-01,1.3843,5.2645,1.28
2024-03-04,1.3974,5.3143,0.95
2024-03-05,1.3961,5.3094,-0.09
2024-03-06,1.3823,5.2569,-0.99
2024-03-07,1.3660,5.1949,-1.18
2024-03-08,1.3870,5.2748,1.54
2024-03-11,1.4094,5.3600,1.61
2024-03-12,1.4150,5.3813,0.40
2024-03-13,1.4115,5.3680,-0.25
2024-03-14,1.3973,5.3140,-1.01
2024-03-15,1.3999,5.3238,0.19
2024-03-18,1.4200,5.4003,1.44
2024-03-19,1.4081,5.3550,-0.84
2024-03-20,1.4073,5.3520,-0.06
2024-03-21,1.4014,5.3295,-0.42
2024-03-22,1.3918,5.2930,-0.69
2024-03-25,1.3673,5.1999,-1.76
2024-03-26,1.3655,5.1930,-0.13
2024-03-27,1.3362,5.0816,-2.15
2024-03-28,1.3473,5.1238,0.83
2024-03-29,1.3513,5.1390,0.30
2024-04-01,1.3736,5.2238,1.65
2024-04-02,1.3652,5.1919,-0.61
2024-04-03,1.3579,5.1641,-0.53
2024-04-08,1.3418,5.1029,-1.19
2024-04-09,1.3492,5.1310,0.55
2024-04-10,1.3278,5.0496,-1.59
2024-04-11,1.3387,5.0911,0.82
2024-04-12,1.3424,5.1052,0.28
2024-04-15,1.3592,5.1691,1.25
2024-04-16,1.3299,5.0576,-2.16
2024-04-17,1.3600,5.1721,2.26
2024-04-18,1.3519,5.1413,-0.60
2024-04-19,1.3322,5.0664,-1.46
2024-04-22,1.3319,5.0652,-0.02
2024-04-23,1.3265,5.0447,-0.41
2024-04-24,1.3372,5.0854,0.81
2024-04-25,1.3386,5.0907,0.10
2024-04-26,1.3710,5.2139,2.42
2024-04-29,1.4107,5.3649,2.90
2024-04-30,1.4043,5.3406,-0.45
2024-05-06,1.4333,5.4509,2.07
2024-05-07,1.4302,5.4391,-0.22
2024-05-08,1.4182,5.3934,-0.84
2024-05-09,1.4380,5.4687,1.40
2024-05-10,1.4278,5.4299,-0.71
2024-05-13,1.4267,5.4258,-0.08
2024-05-14,1.4259,5.4227,-0.06
2024-05-15,1.4148,5.3805,-0.78
2024-05-16,1.4088,5.3577,-0.42
2024-05-17,1.4147,5.3801,0.42
2024-05-20,1.4103,5.3634,-0.31
2024-05-21,1.4047,5.3421,-0.40
2024-05-22,1.4074,5.3524,0.19
2024-05-23,1.3927,5.2965,-1.04
2024-05-24,1.3724,5.2193,-1.46
2024-05-27,1.3942,5.3022,1.59
2024-05-28,1.3825,5.2577,-0.84
2024-05-29,1.3825,5.2577,0.00
2024-05-30,1.3870,5.2748,0.33
2024-05-31,1.3802,5.2489,-0.49
2024-06-03,1.3901,5.2866,0.72
2024-06-04,1.3941,5.3018,0.29
2024-06-05,1.3819,5.2554,-0.88
2024-06-06,1.3808,5.2512,-0.08
2024-06-07,1.3654,5.1926,-1.12
2024-06-11,1.3802,5.2489,1.08
2024-06-12,1.3866,5.2733,0.46
2024-06-13,1.3849,5.2668,-0.12
2024-06-14,1.3858,5.2702,0.06
2024-06-17,1.3951,5.3056,0.67
2024-06-18,1.3978,5.3159,0.19
2024-06-19,1.3865,5.2729,-0.81
2024-06-20,1.3808,5.2512,-0.41
2024-06-21,1.3844,5.2649,0.26
2024-06-24,1.3690,5.2063,-1.11
2024-06-25,1.3535,5.1474,-1.13
2024-06-26,1.3725,5.2196,1.40
2024-06-27,1.3523,5.1428,-1.47
2024-06-28,1.3531,5.1459,0.06
2024-06-30,1.3530,5.1455,-0.01
2024-07-01,1.3524,5.1432,-0.04
2024-07-02,1.3287,5.0531,-1.75
2024-07-03,1.3282,5.0512,-0.04
2024-07-04,1.3183,5.0135,-0.75
2024-07-05,1.3211,5.0242,0.21
2024-07-08,1.3135,4.9953,-0.58
2024-07-09,1.3410,5.0998,2.09
2024-07-10,1.3439,5.1109,0.22
2024-07-11,1.3754,5.2307,2.34
2024-07-12,1.3811,5.2523,0.41
2024-07-15,1.3752,5.2299,-0.43
2024-07-16,1.3863,5.2721,0.81
2024-07-17,1.3704,5.2117,-1.15
2024-07-18,1.3726,5.2200,0.16
2024-07-19,1.3733,5.2227,0.05
2024-07-22,1.3709,5.2136,-0.17
2024-07-23,1.3201,5.0204,-3.71
2024-07-24,1.3051,4.9633,-1.14
2024-07-25,1.2957,4.9276,-0.72
2024-07-26,1.3139,4.9968,1.40
2024-07-29,1.3055,4.9648,-0.64
2024-07-30,1.2951,4.9253,-0.80
2024-07-31,1.3412,5.1006,3.56
2024-08-01,1.3305,5.0599,-0.80
2024-08-02,1.3051,4.9633,-1.91
2024-08-05,1.2651,4.8112,-3.06
2024-08-06,1.2705,4.8317,0.43
2024-08-07,1.2654,4.8123,-0.40
2024-08-08,1.2713,4.8348,0.47
2024-08-09,1.2682,4.8230,-0.24
2024-08-12,1.2698,4.8291,0.13
2024-08-13,1.2751,4.8492,0.42
2024-08-14,1.2583,4.7853,-1.32
2024-08-15,1.2595,4.7899,0.10
2024-08-16,1.2591,4.7884,-0.03
2024-08-19,1.2579,4.7838,-0.10
2024-08-20,1.2440,4.7309,-1.11
2024-08-21,1.2488,4.7492,0.39
2024-08-22,1.2435,4.7290,-0.42
2024-08-23,1.2505,4.7557,0.56
2024-08-26,1.2433,4.7283,-0.58
2024-08-27,1.2218,4.6465,-1.73
2024-08-28,1.2167,4.6271,-0.42
2024-08-29,1.2300,4.6777,1.09
2024-08-30,1.2639,4.8066,2.76
2024-09-02,1.2292,4.6747,-2.75
2024-09-03,1.2464,4.7401,1.40
2024-09-04,1.2404,4.7173,-0.48
2024-09-05,1.2431,4.7275,0.22
2024-09-06,1.2254,4.6602,-1.42
2024-09-09,1.2108,4.6047,-1.19
2024-09-10,1.2155,4.6226,0.39
2024-09-11,1.2270,4.6663,0.95
2024-09-12,1.2206,4.6420,-0.52
2024-09-13,1.2160,4.6245,-0.38
2024-09-18,1.2139,4.6165,-0.17
2024-09-19,1.2203,4.6408,0.53
2024-09-20,1.2241,4.6553,0.31
2024-09-23,1.2228,4.6503,-0.11
2024-09-24,1.2670,4.8184,3.61
2024-09-25,1.2758,4.8519,0.69
2024-09-26,1.3173,5.0097,3.25
2024-09-27,1.3889,5.2820,5.44
2024-09-30,1.5341,5.8342,10.45
2024-10-08,1.6672,6.3404,8.68
2024-10-09,1.5606,5.9350,-6.39
2024-10-10,1.5438,5.8711,-1.08
2024-10-11,1.4748,5.6087,-4.47
2024-10-14,1.5133,5.7551,2.61
2024-10-15,1.4776,5.6193,-2.36
2024-10-16,1.4539,5.5292,-1.60
2024-10-17,1.4425,5.4858,-0.78
2024-10-18,1.5226,5.7905,5.55
2024-10-21,1.5402,5.8574,1.16
2024-10-22,1.5445,5.8738,0.28
2024-10-23,1.5390,5.8528,-0.36
2024-10-24,1.5219,5.7878,-1.11
2024-10-25,1.5339,5.8334,0.79
2024-10-28,1.5350,5.8376,0.07
2024-10-29,1.5308,5.8217,-0.27
2024-10-30,1.5277,5.8099,-0.20
2024-10-31,1.5276,5.8095,-0.01
2024-11-01,1.5067,5.7300,-1.37
2024-11-04,1.5329,5.8296,1.74
2024-11-05,1.5764,5.9951,2.84
2024-11-06,1.5599,5.9323,-1.05
2024-11-07,1.5831,6.0206,1.49
2024-11-08,1.5805,6.0107,-0.16
2024-11-11,1.6296,6.1974,3.11
2024-11-12,1.6223,6.1696,-0.45
2024-11-13,1.6299,6.1985,0.47
2024-11-14,1.5857,6.0304,-2.71
2024-11-15,1.5554,5.9152,-1.91
2024-11-18,1.5286,5.8133,-1.72
2024-11-19,1.5577,5.9240,1.90
2024-11-20,1.5651,5.9521,0.48
2024-11-21,1.5670,5.9593,0.12
2024-11-22,1.5269,5.8068,-2.56
2024-11-25,1.5166,5.7677,-0.67
2024-11-26,1.5047,5.7224,-0.78
2024-11-27,1.5558,5.9167,3.40
2024-11-28,1.5336,5.8323,-1.43
2024-11-29,1.5559,5.9171,1.45
2024-12-02,1.5794,6.0065,1.51
2024-12-03,1.5671,5.9597,-0.78
2024-12-04,1.5459,5.8791,-1.35
2024-12-05,1.5455,5.8776,-0.03
2024-12-06,1.5716,5.9768,1.69
2024-12-09,1.5702,5.9715,-0.09
2024-12-10,1.5912,6.0514,1.34
2024-12-11,1.6047,6.1027,0.85
2024-12-12,1.6127,6.1331,0.50
2024-12-13,1.5921,6.0548,-1.28
2024-12-16,1.5579,5.9247,-2.15
2024-12-17,1.5504,5.8962,-0.48
2024-12-18,1.5726,5.9806,1.43
2024-12-19,1.5890,6.0430,1.04
2024-12-20,1.5875,6.0373,-0.09
2024-12-23,1.5593,5.9300,-1.78
2024-12-24,1.5813,6.0137,1.41
2024-12-25,1.5650,5.9517,-1.03
2024-12-26,1.5790,6.0050,0.89
2024-12-27,1.5621,5.9407,-1.07
2024-12-30,1.5648,5.9510,0.17
2024-12-31,1.5327,5.8289,-2.05
2025-01-02,1.4874,5.6566,-2.96
2025-01-03,1.4624,5.5615,-1.68
2025-01-06,1.4561,5.5376,-0.43
2025-01-07,1.4845,5.6456,1.95
2025-01-08,1.4847,5.6463,0.01
2025-01-09,1.4926,5.6764,0.53
2025-01-10,1.4755,5.6113,-1.15
2025-01-13,1.4644,5.5691,-0.75
2025-01-14,1.5283,5.8121,4.36
2025-01-15,1.5171,5.7696,-0.73
2025-01-16,1.5110,5.7464,-0.40
2025-01-17,1.5349,5.8372,1.58
2025-01-20,1.5523,5.9034,1.13
2025-01-21,1.5809,6.0122,1.84
2025-01-22,1.5639,5.9475,-1.08
2025-01-23,1.5496,5.8932,-0.91
2025-01-24,1.5864,6.0331,2.37
2025-01-27,1.5730,5.9821,-0.84
2025-02-05,1.5767,5.9962,0.24
2025-02-06,1.6162,6.1464,2.51
2025-02-07,1.6290,6.1951,0.79
2025-02-10,1.6301,6.1993,0.07
2025-02-11,1.6165,6.1476,-0.83
2025-02-12,1.6439,6.2518,1.70
2025-02-13,1.6263,6.1848,-1.07
2025-02-14,1.6356,6.2202,0.57
2025-02-17,1.6255,6.1818,-0.62
2025-02-18,1.5993,6.0822,-1.61
2025-02-19,1.6273,6.1886,1.75
2025-02-20,1.6364,6.2233,0.56
2025-02-21,1.6529,6.2860,1.01
2025-02-24,1.6471,6.2639,-0.35
2025-02-25,1.6456,6.2582,-0.09
2025-02-26,1.6524,6.2841,0.41
2025-02-27,1.6509,6.2784,-0.09
2025-02-28,1.6060,6.1076,-2.72
2025-03-03,1.6063,6.1088,0.02
2025-03-04,1.6176,6.1518,0.70
2025-03-05,1.6239,6.1757,0.39
2025-03-06,1.6497,6.2738,1.59
2025-03-07,1.6371,6.2259,-0.76
2025-03-10,1.6278,6.1905,-0.57
2025-03-11,1.6192,6.1578,-0.53
2025-03-12,1.6135,6.1362,-0.35
2025-03-13,1.5892,6.0437,-1.51
2025-03-14,1.6182,6.1540,1.82
2025-03-17,1.6156,6.1441,-0.16
2025-03-18,1.6277,6.1902,0.75
2025-03-19,1.6251,6.1803,-0.16
2025-03-20,1.6088,6.1183,-1.00
2025-03-21,1.5729,5.9818,-2.23
2025-03-24,1.5933,6.0593,1.30
2025-03-25,1.5767,5.9962,-1.04
2025-03-26,1.5739,5.9856,-0.18
2025-03-27,1.5859,6.0312,0.76
2025-03-28,1.5795,6.0069,-0.40
2025-03-31,1.5782,6.0019,-0.08
2025-04-01,1.5762,5.9943,-0.13
2025-04-02,1.5785,6.0031,0.15
2025-04-03,1.5306,5.8209,-3.03
2025-04-07,1.3979,5.3162,-8.67
2025-04-08,1.4002,5.3250,0.16
2025-04-09,1.4157,5.3839,1.11
2025-04-10,1.4508,5.5174,2.48
2025-04-11,1.4767,5.6159,1.79
2025-04-14,1.4848,5.6467,0.55
2025-04-15,1.4767,5.6159,-0.55
2025-04-16,1.4700,5.5904,-0.45
2025-04-17,1.4792,5.6254,0.63
2025-04-18,1.4756,5.6117,-0.24
2025-04-21,1.4892,5.6634,0.92
2025-04-22,1.4952,5.6863,0.40
2025-04-23,1.5049,5.7232,0.65
2025-04-24,1.5012,5.7091,-0.25
2025-04-25,1.5013,5.7095,0.01
2025-04-28,1.4992,5.7015,-0.14
2025-04-29,1.5050,5.7235,0.39
2025-04-30,1.5152,5.7623,0.68
2025-05-06,1.5364,5.8430,1.40
2025-05-07,1.5311,5.8228,-0.34
2025-05-08,1.5325,5.8281,0.09
2025-05-09,1.5250,5.7996,-0.49
2025-05-12,1.5431,5.8684,1.19
2025-05-13,1.5452,5.8764,0.14
2025-05-14,1.5478,5.8863,0.17
