product_code,product_name,nav_date,nav,total_nav,income,weekly_rate,fetched_at
产品代码,产品名称,净值日期,单位净值,累计净值,日收益,周收益率,采集时间
020602,易方达红利低波ETF联接A,2024-09-20,0.9500,0.9650,0,-0.11%,2025-12-18 16:42:06.009
020602,易方达红利低波ETF联接A,2024-09-23,0.9608,0.9758,0,1.14%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-09-24,1.0007,1.0157,0,4.15%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-09-25,1.0155,1.0305,0,1.48%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-09-26,1.0447,1.0597,0,2.88%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-09-27,1.0468,1.0618,0,0.20%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-09-30,1.1046,1.1196,0,5.52%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-08,1.1199,1.1349,0,1.39%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-09,1.0405,1.0555,0,-7.09%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-10,1.0828,1.0978,0,4.07%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-11,1.0626,1.0776,0,-1.87%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-14,1.0939,1.1089,0,2.95%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-15,1.0717,1.0867,0,-2.03%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-16,1.0889,1.1039,0,1.60%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-17,1.0759,1.0909,0,-1.19%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-18,1.0821,1.0971,0,0.58%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-21,1.0749,1.0899,0,-0.67%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-22,1.0799,1.0949,0,0.47%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-23,1.0783,1.0933,0,-0.15%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-24,1.0728,1.0878,0,-0.51%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-25,1.0692,1.0842,0,-0.34%,2025-12-18 16:42:05.622
020602,易方达红利低波ETF联接A,2024-10-28,1.0729,1.0879,0,0.35%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-10-29,1.0585,1.0735,0,-1.34%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-10-30,1.0509,1.0659,0,-0.72%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-10-31,1.0492,1.0642,0,-0.16%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-01,1.0592,1.0742,0,0.95%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-04,1.0689,1.0839,0,0.92%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-05,1.0811,1.0961,0,1.14%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-06,1.0781,1.0931,0,-0.28%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-07,1.0950,1.1100,0,1.57%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-08,1.0801,1.0951,0,-1.36%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-11,1.0721,1.0871,0,-0.74%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-12,1.0630,1.0780,0,-0.85%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-13,1.0686,1.0836,0,0.53%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-14,1.0615,1.0765,0,-0.66%,2025-12-18 16:42:05.276
020602,易方达红利低波ETF联接A,2024-11-15,1.0593,1.0743,0,-0.21%,2025-12-18 16:42:05.275
020602,易方达红利低波ETF联接A,2024-11-18,1.0758,1.0908,0,1.56%,2025-12-18 16:42:05.275
020602,易方达红利低波ETF联接A,2024-11-19,1.0783,1.0933,0,0.23%,2025-12-18 16:42:05.275
020602,易方达红利低波ETF联接A,2024-11-20,1.0802,1.0952,0,0.18%,2025-12-18 16:42:05.275
020602,易方达红利低波ETF联接A,2024-11-21,1.0776,1.0926,0,-0.24%,2025-12-18 16:42:05.275
020602,易方达红利低波ETF联接A,2024-11-22,1.0522,1.0672,0,-2.36%,2025-12-18 16:42:05.275
020602,易方达红利低波ETF联接A,2024-11-25,1.0539,1.0689,0,0.16%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-11-26,1.0568,1.0718,0,0.28%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-11-27,1.0689,1.0839,0,1.14%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-11-28,1.0653,1.0803,0,-0.34%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-11-29,1.0680,1.0830,0,0.25%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-12-02,1.0693,1.0843,0,0.12%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-12-03,1.0818,1.0968,0,1.17%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-12-04,1.0845,1.0995,0,0.25%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-12-05,1.0840,1.0990,0,-0.05%,2025-12-18 16:42:04.875
020602,易方达红利低波ETF联接A,2024-12-06,1.0965,1.1115,0,1.15%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-09,1.1000,1.1150,0,0.32%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-10,1.0874,1.1154,0,0.04%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-11,1.0883,1.1163,0,0.08%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-12,1.0912,1.1192,0,0.27%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-13,1.0715,1.0995,0,-1.81%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-16,1.0806,1.1086,0,0.85%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-17,1.0785,1.1065,0,-0.19%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-18,1.0860,1.1140,0,0.70%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-19,1.0755,1.1035,0,-0.97%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-20,1.0681,1.0961,0,-0.69%,2025-12-18 16:42:04.874
020602,易方达红利低波ETF联接A,2024-12-23,1.0711,1.0991,0,0.28%,2025-12-18 16:42:04.531
