date,nav,accum_nav,change_pct
2012-05-17,0.8045,0.8045,1.41
2012-05-18,0.7934,0.7934,-1.38
2012-05-21,0.7969,0.7969,0.44
2012-05-22,0.8082,0.8082,1.42
2012-05-23,0.8051,0.8051,-0.38
2012-05-24,0.7992,0.7992,-0.73
2012-05-25,0.7929,0.7929,-0.79
2012-05-28,0.8050,0.8050,1.53
2012-05-29,0.8153,0.8153,1.28
2012-05-30,0.8129,0.8129,-0.29
2012-05-31,0.8105,0.8105,-0.30
2012-06-01,0.8110,0.8110,0.06
2012-06-04,0.7896,0.7896,-2.64
2012-06-05,0.7897,0.7897,0.01
2012-06-06,0.7893,0.7893,-0.05
2012-06-07,0.7857,0.7857,-0.46
2012-06-08,0.7810,0.7810,-0.60
2012-06-11,0.7915,0.7915,1.34
2012-06-12,0.7866,0.7866,-0.62
2012-06-13,0.7984,0.7984,1.50
2012-06-14,0.7930,0.7930,-0.68
2012-06-15,0.7954,0.7954,0.30
2012-06-18,0.7994,0.7994,0.50
2012-06-19,0.7929,0.7929,-0.81
2012-06-20,0.7914,0.7914,-0.19
2012-06-21,0.7798,0.7798,-1.47
2012-06-25,0.7644,0.7644,-1.97
2012-06-26,0.7654,0.7654,0.13
2012-06-27,0.7632,0.7632,-0.29
2012-06-28,0.7573,0.7573,-0.77
2012-06-29,0.7678,0.7678,1.39
2012-06-30,0.7678,0.7678,0.00
2012-07-02,0.7690,0.7690,0.16
2012-07-03,0.7699,0.7699,0.12
2012-07-04,0.7690,0.7690,-0.12
2012-07-05,0.7595,0.7595,-1.24
2012-07-06,0.7720,0.7720,1.65
2012-07-09,0.7556,0.7556,-2.12
2012-07-10,0.7530,0.7530,-0.34
2012-07-11,0.7586,0.7586,0.74
2012-07-12,0.7655,0.7655,0.91
2012-07-13,0.7659,0.7659,0.05
2012-07-16,0.7513,0.7513,-1.91
2012-07-17,0.7556,0.7556,0.57
2012-07-18,0.7559,0.7559,0.04
2012-07-19,0.7591,0.7591,0.42
2012-07-20,0.7518,0.7518,-0.96
2012-07-23,0.7421,0.7421,-1.29
2012-07-24,0.7451,0.7451,0.40
2012-07-25,0.7405,0.7405,-0.62
2012-07-26,0.7368,0.7368,-0.50
2012-07-27,0.7373,0.7373,0.07
2012-07-30,0.7337,0.7337,-0.49
2012-07-31,0.7329,0.7329,-0.11
2012-08-01,0.7404,0.7404,1.02
2012-08-02,0.7340,0.7340,-0.86
2012-08-03,0.7395,0.7395,0.75
2012-08-06,0.7488,0.7488,1.26
2012-08-07,0.7497,0.7497,0.12
2012-08-08,0.7501,0.7501,0.05
2012-08-09,0.7563,0.7563,0.83
2012-08-10,0.7530,0.7530,-0.44
2012-08-13,0.7391,0.7391,-1.85
2012-08-14,0.7405,0.7405,0.19
2012-08-15,0.7331,0.7331,-1.00
2012-08-16,0.7296,0.7296,-0.48
2012-08-17,0.7281,0.7281,-0.21
2012-08-20,0.7247,0.7247,-0.47
2012-08-21,0.7281,0.7281,0.47
2012-08-22,0.7230,0.7230,-0.70
2012-08-23,0.7250,0.7250,0.28
2012-08-24,0.7174,0.7174,-1.05
2012-08-27,0.7036,0.7036,-1.92
2012-08-28,0.7068,0.7068,0.45
2012-08-29,0.7000,0.7000,-0.96
2012-08-30,0.6990,0.6990,-0.14
2012-08-31,0.6971,0.6971,-0.27
2012-09-03,0.7044,0.7044,1.05
2012-09-04,0.6975,0.6975,-0.98
2012-09-05,0.6961,0.6961,-0.20
2012-09-06,0.7014,0.7014,0.76
2012-09-07,0.7304,0.7304,4.13
2012-09-10,0.7331,0.7331,0.37
2012-09-11,0.7286,0.7286,-0.61
2012-09-12,0.7310,0.7310,0.33
2012-09-13,0.7248,0.7248,-0.85
2012-09-14,0.7296,0.7296,0.66
2012-09-17,0.7131,0.7131,-2.26
2012-09-18,0.7060,0.7060,-1.00
2012-09-19,0.7092,0.7092,0.45
2012-09-20,0.6942,0.6942,-2.12
2012-09-21,0.6951,0.6951,0.13
2012-09-24,0.7000,0.7000,0.70
2012-09-25,0.6984,0.6984,-0.23
2012-09-26,0.6909,0.6909,-1.07
2012-09-27,0.7103,0.7103,2.81
2012-09-28,0.7224,0.7224,1.70
2012-09-30,0.7224,0.7224,0.00
2012-10-08,0.7156,0.7156,-0.94
2012-10-09,0.7304,0.7304,2.07
2012-10-10,0.7315,0.7315,0.15
2012-10-11,0.7250,0.7250,-0.89
2012-10-12,0.7256,0.7256,0.08
2012-10-15,0.7226,0.7226,-0.41
2012-10-16,0.7235,0.7235,0.12
2012-10-17,0.7243,0.7243,0.11
2012-10-18,0.7349,0.7349,1.46
2012-10-19,0.7338,0.7338,-0.15
2012-10-22,0.7365,0.7365,0.37
2012-10-23,0.7277,0.7277,-1.19
2012-10-24,0.7265,0.7265,-0.16
2012-10-25,0.7214,0.7214,-0.70
2012-10-26,0.7085,0.7085,-1.79
2012-10-29,0.7049,0.7049,-0.51
2012-10-30,0.7060,0.7060,0.16
2012-10-31,0.7105,0.7105,0.64
2012-11-01,0.7232,0.7232,1.79
2012-11-02,0.7258,0.7258,0.36
2012-11-05,0.7244,0.7244,-0.19
2012-11-06,0.7215,0.7215,-0.40
2012-11-07,0.7201,0.7201,-0.19
2012-11-08,0.7075,0.7075,-1.75
2012-11-09,0.7062,0.7062,-0.18
2012-11-12,0.7094,0.7094,0.45
2012-11-13,0.6976,0.6976,-1.66
2012-11-14,0.7008,0.7008,0.46
2012-11-15,0.6921,0.6921,-1.24
2012-11-16,0.6871,0.6871,-0.72
2012-11-19,0.6865,0.6865,-0.09
2012-11-20,0.6835,0.6835,-0.44
2012-11-21,0.6924,0.6924,1.30
2012-11-22,0.6873,0.6873,-0.74
2012-11-23,0.6919,0.6919,0.67
2012-11-26,0.6867,0.6867,-0.75
2012-11-27,0.6793,0.6793,-1.08
2012-11-28,0.6725,0.6725,-1.00
2012-11-29,0.6685,0.6685,-0.59
2012-11-30,0.6758,0.6758,1.09
2012-12-03,0.6665,0.6665,-1.38
2012-12-04,0.6733,0.6733,1.02
2012-12-05,0.6959,0.6959,3.36
2012-12-06,0.6946,0.6946,-0.19
2012-12-07,0.7074,0.7074,1.84
2012-12-10,0.7147,0.7147,1.03
2012-12-11,0.7108,0.7108,-0.55
2012-12-12,0.7136,0.7136,0.39
2012-12-13,0.7064,0.7064,-1.01
2012-12-14,0.7379,0.7379,4.46
2012-12-17,0.7408,0.7408,0.39
2012-12-18,0.7411,0.7411,0.04
2012-12-19,0.7419,0.7419,0.11
2012-12-20,0.7460,0.7460,0.55
2012-12-21,0.7423,0.7423,-0.50
2012-12-24,0.7451,0.7451,0.38
2012-12-25,0.7650,0.7650,2.67
2012-12-26,0.7676,0.7676,0.34
2012-12-27,0.7636,0.7636,-0.52
2012-12-28,0.7743,0.7743,1.40
2012-12-31,0.7877,0.7877,1.73
2013-01-04,0.7881,0.7881,0.05
2013-01-07,0.7915,0.7915,0.43
2013-01-08,0.7883,0.7883,-0.40
2013-01-09,0.7885,0.7885,0.03
2013-01-10,0.7900,0.7900,0.19
2013-01-11,0.7755,0.7755,-1.84
2013-01-14,0.8038,0.8038,3.65
2013-01-15,0.8093,0.8093,0.68
2013-01-16,0.8037,0.8037,-0.69
2013-01-17,0.7963,0.7963,-0.92
2013-01-18,0.8095,0.8095,1.66
2013-01-21,0.8130,0.8130,0.43
2013-01-22,0.8090,0.8090,-0.49
2013-01-23,0.8121,0.8121,0.38
2013-01-24,0.8047,0.8047,-0.91
2013-01-25,0.8015,0.8015,-0.40
2013-01-28,0.8253,0.8253,2.97
2013-01-29,0.8327,0.8327,0.90
2013-01-30,0.8365,0.8365,0.46
2013-01-31,0.8359,0.8359,-0.07
2013-02-01,0.8525,0.8525,1.99
2013-02-04,0.8539,0.8539,0.16
2013-02-05,0.8608,0.8608,0.81
2013-02-06,0.8617,0.8617,0.10
2013-02-07,0.8567,0.8567,-0.58
2013-02-08,0.8602,0.8602,0.41
2013-02-18,0.8501,0.8501,-1.17
2013-02-19,0.8349,0.8349,-1.79
2013-02-20,0.8401,0.8401,0.62
2013-02-21,0.8128,0.8128,-3.25
2013-02-22,0.8086,0.8086,-0.52
2013-02-25,0.8110,0.8110,0.30
2013-02-26,0.7999,0.7999,-1.37
2013-02-27,0.8078,0.8078,0.99
2013-02-28,0.8307,0.8307,2.83
2013-03-01,0.8295,0.8295,-0.14
2013-03-04,0.7933,0.7933,-4.36
2013-03-05,0.8163,0.8163,2.90
2013-03-06,0.8243,0.8243,0.98
2013-03-07,0.8152,0.8152,-1.10
2013-03-08,0.8115,0.8115,-0.45
2013-03-11,0.8073,0.8073,-0.52
2013-03-12,0.7964,0.7964,-1.35
2013-03-13,0.7879,0.7879,-1.07
2013-03-14,0.7898,0.7898,0.24
2013-03-15,0.7912,0.7912,0.18
2013-03-18,0.7803,0.7803,-1.38
2013-03-19,0.7869,0.7869,0.85
2013-03-20,0.8121,0.8121,3.20
2013-03-21,0.8136,0.8136,0.18
2013-03-22,0.8146,0.8146,0.12
2013-03-25,0.8128,0.8128,-0.22
2013-03-26,0.8016,0.8016,-1.38
2013-03-27,0.8042,0.8042,0.32
2013-03-28,0.7795,0.7795,-3.07
2013-03-29,0.7785,0.7785,-0.13
2013-04-01,0.7776,0.7776,-0.12
2013-04-02,0.7755,0.7755,-0.27
2013-04-03,0.7747,0.7747,-0.10
2013-04-08,0.7713,0.7713,-0.44
2013-04-09,0.7764,0.7764,0.66
2013-04-10,0.7751,0.7751,-0.17
2013-04-11,0.7729,0.7729,-0.28
2013-04-12,0.7683,0.7683,-0.60
2013-04-15,0.7608,0.7608,-0.98
2013-04-16,0.7676,0.7676,0.89
2013-04-17,0.7673,0.7673,-0.04
2013-04-18,0.7693,0.7693,0.26
2013-04-19,0.7896,0.7896,2.64
2013-04-22,0.7886,0.7886,-0.13
2013-04-23,0.7647,0.7647,-3.03
2013-04-24,0.7783,0.7783,1.78
2013-04-25,0.7701,0.7701,-1.05
2013-04-26,0.7641,0.7641,-0.78
2013-05-02,0.7647,0.7647,0.08
2013-05-03,0.7775,0.7775,1.67
2013-05-06,0.7872,0.7872,1.25
2013-05-07,0.7884,0.7884,0.15
2013-05-08,0.7920,0.7920,0.46
2013-05-09,0.7876,0.7876,-0.56
2013-05-10,0.7916,0.7916,0.51
2013-05-13,0.7887,0.7887,-0.37
2013-05-14,0.7774,0.7774,-1.43
2013-05-15,0.7817,0.7817,0.55
2013-05-16,0.7957,0.7957,1.79
2013-05-17,0.8073,0.8073,1.46
2013-05-20,0.8127,0.8127,0.67
2013-05-21,0.8142,0.8142,0.18
2013-05-22,0.8153,0.8153,0.14
2013-05-23,0.8051,0.8051,-1.25
2013-05-24,0.8095,0.8095,0.55
2013-05-27,0.8103,0.8103,0.10
2013-05-28,0.8234,0.8234,1.62
2013-05-29,0.8228,0.8228,-0.07
2013-05-30,0.8205,0.8205,-0.28
2013-05-31,0.8125,0.8125,-0.98
2013-06-03,0.8125,0.8125,0.00
2013-06-04,0.8017,0.8017,-1.33
2013-06-05,0.8004,0.8004,-0.16
2013-06-06,0.7912,0.7912,-1.15
2013-06-07,0.7792,0.7792,-1.52
2013-06-13,0.7552,0.7552,-3.08
2013-06-14,0.7603,0.7603,0.68
2013-06-17,0.7565,0.7565,-0.50
2013-06-18,0.7614,0.7614,0.65
2013-06-19,0.7563,0.7563,-0.67
2013-06-20,0.7325,0.7325,-3.15
2013-06-21,0.7318,0.7318,-0.10
2013-06-24,0.6877,0.6877,-6.03
2013-06-25,0.6860,0.6860,-0.25
2013-06-26,0.6875,0.6875,0.22
2013-06-27,0.6855,0.6855,-0.29
2013-06-28,0.6983,0.6983,1.87
2013-06-30,0.6983,0.6983,0.00
2013-07-01,0.7026,0.7026,0.62
2013-07-02,0.7055,0.7055,0.41
2013-07-03,0.7009,0.7009,-0.65
2013-07-04,0.7064,0.7064,0.78
2013-07-05,0.7079,0.7079,0.21
2013-07-08,0.6896,0.6896,-2.59
2013-07-09,0.6894,0.6894,-0.03
2013-07-10,0.7080,0.7080,2.70
2013-07-11,0.7401,0.7401,4.53
2013-07-12,0.7247,0.7247,-2.08
2013-07-15,0.7342,0.7342,1.31
2013-07-16,0.7374,0.7374,0.44
2013-07-17,0.7271,0.7271,-1.40
2013-07-18,0.7159,0.7159,-1.54
2013-07-19,0.6994,0.6994,-2.30
2013-07-22,0.7036,0.7036,0.60
2013-07-23,0.7230,0.7230,2.76
2013-07-24,0.7183,0.7183,-0.65
2013-07-25,0.7150,0.7150,-0.46
2013-07-26,0.7110,0.7110,-0.56
2013-07-29,0.6965,0.6965,-2.04
2013-07-30,0.7005,0.7005,0.57
2013-07-31,0.7017,0.7017,0.17
2013-08-01,0.7176,0.7176,2.27
2013-08-02,0.7182,0.7182,0.08
2013-08-05,0.7276,0.7276,1.31
2013-08-06,0.7322,0.7322,0.63
2013-08-07,0.7283,0.7283,-0.53
2013-08-08,0.7274,0.7274,-0.12
2013-08-09,0.7303,0.7303,0.40
2013-08-12,0.7505,0.7505,2.77
2013-08-13,0.7524,0.7524,0.25
2013-08-14,0.7494,0.7494,-0.40
2013-08-15,0.7412,0.7412,-1.09
2013-08-16,0.7360,0.7360,-0.70
2013-08-19,0.7443,0.7443,1.13
2013-08-20,0.7386,0.7386,-0.77
2013-08-21,0.7374,0.7374,-0.16
2013-08-22,0.7361,0.7361,-0.18
2013-08-23,0.7311,0.7311,-0.68
2013-08-26,0.7458,0.7458,2.01
2013-08-27,0.7474,0.7474,0.21
2013-08-28,0.7435,0.7435,-0.52
2013-08-29,0.7406,0.7406,-0.39
2013-08-30,0.7394,0.7394,-0.16
2013-09-02,0.7412,0.7412,0.24
2013-09-03,0.7517,0.7517,1.42
2013-09-04,0.7505,0.7505,-0.16
2013-09-05,0.7479,0.7479,-0.35
2013-09-06,0.7528,0.7528,0.66
2013-09-09,0.7778,0.7778,3.32
2013-09-10,0.7887,0.7887,1.40
2013-09-11,0.7913,0.7913,0.33
2013-09-12,0.7988,0.7988,0.95
2013-09-13,0.7933,0.7933,-0.69
2013-09-16,0.7901,0.7901,-0.40
2013-09-17,0.7745,0.7745,-1.97
2013-09-18,0.7765,0.7765,0.26
2013-09-23,0.7885,0.7885,1.55
2013-09-24,0.7799,0.7799,-1.09
2013-09-25,0.7754,0.7754,-0.58
2013-09-26,0.7621,0.7621,-1.72
2013-09-27,0.7651,0.7651,0.39
2013-09-30,0.7691,0.7691,0.52
2013-10-08,0.7785,0.7785,1.22
2013-10-09,0.7820,0.7820,0.45
2013-10-10,0.7747,0.7747,-0.93
2013-10-11,0.7857,0.7857,1.42
2013-10-14,0.7866,0.7866,0.11
2013-10-15,0.7851,0.7851,-0.19
2013-10-16,0.7719,0.7719,-1.68
2013-10-17,0.7692,0.7692,-0.35
2013-10-18,0.7727,0.7727,0.46
2013-10-21,0.7860,0.7860,1.72
2013-10-22,0.7784,0.7784,-0.97
2013-10-23,0.7703,0.7703,-1.04
2013-10-24,0.7648,0.7648,-0.71
2013-10-25,0.7552,0.7552,-1.26
2013-10-28,0.7543,0.7543,-0.12
2013-10-29,0.7561,0.7561,0.24
2013-10-30,0.7666,0.7666,1.39
2013-10-31,0.7565,0.7565,-1.32
2013-11-01,0.7599,0.7599,0.45
2013-11-04,0.7585,0.7585,-0.18
2013-11-05,0.7594,0.7594,0.12
2013-11-06,0.7503,0.7503,-1.20
2013-11-07,0.7463,0.7463,-0.53
2013-11-08,0.7365,0.7365,-1.31
2013-11-11,0.7388,0.7388,0.31
2013-11-12,0.7459,0.7459,0.96
2013-11-13,0.7303,0.7303,-2.09
2013-11-14,0.7351,0.7351,0.66
2013-11-15,0.7488,0.7488,1.86
2013-11-18,0.7723,0.7723,3.14
2013-11-19,0.7672,0.7672,-0.66
2013-11-20,0.7709,0.7709,0.48
2013-11-21,0.7664,0.7664,-0.58
2013-11-22,0.7628,0.7628,-0.47
2013-11-25,0.7600,0.7600,-0.37
2013-11-26,0.7597,0.7597,-0.04
2013-11-27,0.7677,0.7677,1.05
2013-11-28,0.7750,0.7750,0.95
2013-11-29,0.7749,0.7749,-0.01
2013-12-02,0.7688,0.7688,-0.79
2013-12-03,0.7758,0.7758,0.91
2013-12-04,0.7855,0.7855,1.25
2013-12-05,0.7834,0.7834,-0.27
2013-12-06,0.7786,0.7786,-0.61
2013-12-09,0.7780,0.7780,-0.08
2013-12-10,0.7789,0.7789,0.12
2013-12-11,0.7669,0.7669,-1.54
2013-12-12,0.7661,0.7661,-0.10
2013-12-13,0.7650,0.7650,-0.14
2013-12-16,0.7531,0.7531,-1.56
2013-12-17,0.7497,0.7497,-0.45
2013-12-18,0.7499,0.7499,0.03
2013-12-19,0.7425,0.7425,-0.99
2013-12-20,0.7267,0.7267,-2.13
2013-12-23,0.7282,0.7282,0.21
2013-12-24,0.7295,0.7295,0.18
2013-12-25,0.7346,0.7346,0.70
2013-12-26,0.7227,0.7227,-1.62
2013-12-27,0.7340,0.7340,1.56
2013-12-30,0.7329,0.7329,-0.15
2013-12-31,0.7420,0.7420,1.24
2014-01-02,0.7395,0.7395,-0.34
2014-01-03,0.7304,0.7304,-1.23
2014-01-06,0.7153,0.7153,-2.07
2014-01-07,0.7152,0.7152,-0.01
2014-01-08,0.7164,0.7164,0.17
2014-01-09,0.7106,0.7106,-0.81
2014-01-10,0.7054,0.7054,-0.73
2014-01-13,0.7021,0.7021,-0.47
2014-01-14,0.7078,0.7078,0.81
2014-01-15,0.7066,0.7066,-0.17
2014-01-16,0.7075,0.7075,0.13
2014-01-17,0.6974,0.6974,-1.43
2014-01-20,0.6936,0.6936,-0.54
2014-01-21,0.7000,0.7000,0.92
2014-01-22,0.7170,0.7170,2.43
2014-01-23,0.7134,0.7134,-0.50
2014-01-24,0.7176,0.7176,0.59
2014-01-27,0.7085,0.7085,-1.27
2014-01-28,0.7097,0.7097,0.17
2014-01-29,0.7121,0.7121,0.34
2014-01-30,0.7045,0.7045,-1.07
2014-02-07,0.7074,0.7074,0.41
2014-02-10,0.7240,0.7240,2.35
2014-02-11,0.7294,0.7294,0.75
2014-02-12,0.7311,0.7311,0.23
2014-02-13,0.7275,0.7275,-0.49
2014-02-14,0.7323,0.7323,0.66
2014-02-17,0.7371,0.7371,0.66
2014-02-18,0.7284,0.7284,-1.18
2014-02-19,0.7363,0.7363,1.08
2014-02-20,0.7298,0.7298,-0.88
2014-02-21,0.7230,0.7230,-0.93
2014-02-24,0.7081,0.7081,-2.06
2014-02-25,0.6911,0.6911,-2.40
2014-02-26,0.6927,0.6927,0.23
2014-02-27,0.6899,0.6899,-0.40
2014-02-28,0.6974,0.6974,1.09
2014-03-03,0.7008,0.7008,0.49
2014-03-04,0.6990,0.6990,-0.26
2014-03-05,0.6928,0.6928,-0.89
2014-03-06,0.6957,0.6957,0.42
2014-03-07,0.6941,0.6941,-0.23
2014-03-10,0.6728,0.6728,-3.07
2014-03-11,0.6762,0.6762,0.51
2014-03-12,0.6778,0.6778,0.24
2014-03-13,0.6857,0.6857,1.17
2014-03-14,0.6804,0.6804,-0.77
2014-03-17,0.6864,0.6864,0.88
2014-03-18,0.6849,0.6849,-0.22
2014-03-19,0.6797,0.6797,-0.76
2014-03-20,0.6695,0.6695,-1.50
2014-03-21,0.6912,0.6912,3.24
2014-03-24,0.6965,0.6965,0.77
2014-03-25,0.6958,0.6958,-0.10
2014-03-26,0.6948,0.6948,-0.14
2014-03-27,0.6903,0.6903,-0.65
2014-03-28,0.6891,0.6891,-0.17
2014-03-31,0.6874,0.6874,-0.25
2014-04-01,0.6924,0.6924,0.73
2014-04-02,0.6977,0.6977,0.77
2014-04-03,0.6930,0.6930,-0.67
2014-04-04,0.6991,0.6991,0.88
2014-04-08,0.7148,0.7148,2.25
2014-04-09,0.7152,0.7152,0.06
2014-04-10,0.7259,0.7259,1.50
2014-04-11,0.7250,0.7250,-0.12
2014-04-14,0.7244,0.7244,-0.08
2014-04-15,0.7125,0.7125,-1.64
2014-04-16,0.7135,0.7135,0.14
2014-04-17,0.7111,0.7111,-0.34
2014-04-18,0.7111,0.7111,0.00
2014-04-21,0.6998,0.6998,-1.59
2014-04-22,0.7026,0.7026,0.40
2014-04-23,0.7020,0.7020,-0.09
2014-04-24,0.7009,0.7009,-0.16
2014-04-25,0.6941,0.6941,-0.97
2014-04-28,0.6842,0.6842,-1.43
2014-04-29,0.6913,0.6913,1.04
2014-04-30,0.6915,0.6915,0.03
2014-05-05,0.6908,0.6908,-0.10
2014-05-06,0.6910,0.6910,0.03
2014-05-07,0.6850,0.6850,-0.87
2014-05-08,0.6851,0.6851,0.01
2014-05-09,0.6847,0.6847,-0.06
2014-05-12,0.6985,0.6985,2.02
2014-05-13,0.6969,0.6969,-0.23
2014-05-14,0.6963,0.6963,-0.09
2014-05-15,0.6878,0.6878,-1.22
2014-05-16,0.6884,0.6884,0.09
2014-05-19,0.6791,0.6791,-1.35
2014-05-20,0.6794,0.6794,0.04
2014-05-21,0.6855,0.6855,0.90
2014-05-22,0.6842,0.6842,-0.19
2014-05-23,0.6897,0.6897,0.80
2014-05-26,0.6921,0.6921,0.35
2014-05-27,0.6895,0.6895,-0.38
2014-05-28,0.6962,0.6962,0.97
2014-05-29,0.6920,0.6920,-0.60
2014-05-30,0.6924,0.6924,0.06
2014-06-03,0.6906,0.6906,-0.26
2014-06-04,0.6840,0.6840,-0.96
2014-06-05,0.6909,0.6909,1.01
2014-06-06,0.6865,0.6865,-0.64
2014-06-09,0.6864,0.6864,-0.01
2014-06-10,0.6946,0.6946,1.19
2014-06-11,0.6943,0.6943,-0.04
2014-06-12,0.6923,0.6923,-0.29
2014-06-13,0.6993,0.6993,1.01
2014-06-16,0.7040,0.7040,0.67
2014-06-17,0.6980,0.6980,-0.85
2014-06-18,0.6954,0.6954,-0.37
2014-06-19,0.6855,0.6855,-1.42
2014-06-20,0.6891,0.6891,0.53
2014-06-23,0.6885,0.6885,-0.09
2014-06-24,0.6928,0.6928,0.62
2014-06-25,0.6898,0.6898,-0.43
2014-06-26,0.6948,0.6948,0.72
2014-06-27,0.6956,0.6956,0.12
2014-06-30,0.7002,0.7002,0.66
2014-07-01,0.7001,0.7001,-0.01
2014-07-02,0.7023,0.7023,0.31
2014-07-03,0.7056,0.7056,0.47
2014-07-04,0.7053,0.7053,-0.04
2014-07-07,0.7047,0.7047,-0.09
2014-07-08,0.7060,0.7060,0.18
2014-07-09,0.6965,0.6965,-1.35
2014-07-10,0.6955,0.6955,-0.14
2014-07-11,0.6992,0.6992,0.53
2014-07-14,0.7068,0.7068,1.09
2014-07-15,0.7078,0.7078,0.14
2014-07-16,0.7067,0.7067,-0.16
2014-07-17,0.7033,0.7033,-0.48
2014-07-18,0.7065,0.7065,0.46
2014-07-21,0.7071,0.7071,0.08
2014-07-22,0.7153,0.7153,1.16
2014-07-23,0.7169,0.7169,0.22
2014-07-24,0.7290,0.7290,1.69
2014-07-25,0.7365,0.7365,1.03
2014-07-28,0.7560,0.7560,2.65
2014-07-29,0.7584,0.7584,0.32
2014-07-30,0.7561,0.7561,-0.30
2014-07-31,0.7648,0.7648,1.15
2014-08-01,0.7584,0.7584,-0.84
2014-08-04,0.7730,0.7730,1.93
2014-08-05,0.7710,0.7710,-0.26
2014-08-06,0.7692,0.7692,-0.23
2014-08-07,0.7582,0.7582,-1.43
2014-08-08,0.7596,0.7596,0.18
2014-08-11,0.7701,0.7701,1.38
2014-08-12,0.7675,0.7675,-0.34
2014-08-13,0.7680,0.7680,0.07
2014-08-14,0.7610,0.7610,-0.91
2014-08-15,0.7688,0.7688,1.03
2014-08-18,0.7731,0.7731,0.56
2014-08-19,0.7731,0.7731,0.00
2014-08-20,0.7706,0.7706,-0.32
2014-08-21,0.7669,0.7669,-0.48
2014-08-22,0.7703,0.7703,0.44
2014-08-25,0.7634,0.7634,-0.90
2014-08-26,0.7576,0.7576,-0.76
2014-08-27,0.7587,0.7587,0.15
2014-08-28,0.7537,0.7537,-0.66
2014-08-29,0.7620,0.7620,1.10
2014-09-01,0.7672,0.7672,0.68
2014-09-02,0.7767,0.7767,1.24
2014-09-03,0.7836,0.7836,0.89
2014-09-04,0.7889,0.7889,0.68
2014-09-05,0.7960,0.7960,0.90
2014-09-09,0.7946,0.7946,-0.18
2014-09-10,0.7908,0.7908,-0.48
2014-09-11,0.7880,0.7880,-0.35
2014-09-12,0.7926,0.7926,0.58
2014-09-15,0.7923,0.7923,-0.04
2014-09-16,0.7775,0.7775,-1.87
2014-09-17,0.7813,0.7813,0.49
2014-09-18,0.7835,0.7835,0.28
2014-09-19,0.7886,0.7886,0.65
2014-09-22,0.7743,0.7743,-1.81
2014-09-23,0.7806,0.7806,0.81
2014-09-24,0.7936,0.7936,1.67
2014-09-25,0.7921,0.7921,-0.19
2014-09-26,0.7920,0.7920,-0.01
2014-09-29,0.7951,0.7951,0.39
2014-09-30,0.7961,0.7961,0.13
2014-10-08,0.8044,0.8044,1.04
2014-10-09,0.8056,0.8056,0.15
2014-10-10,0.8009,0.8009,-0.58
2014-10-13,0.7973,0.7973,-0.45
2014-10-14,0.7946,0.7946,-0.34
2014-10-15,0.7998,0.7998,0.65
2014-10-16,0.7938,0.7938,-0.75
2014-10-17,0.7930,0.7930,-0.10
2014-10-20,0.7969,0.7969,0.49
2014-10-21,0.7904,0.7904,-0.82
2014-10-22,0.7859,0.7859,-0.57
2014-10-23,0.7790,0.7790,-0.88
2014-10-24,0.7774,0.7774,-0.21
2014-10-27,0.7707,0.7707,-0.86
2014-10-28,0.7853,0.7853,1.89
2014-10-29,0.7959,0.7959,1.35
2014-10-30,0.8013,0.8013,0.68
2014-10-31,0.8133,0.8133,1.50
2014-11-03,0.8146,0.8146,0.16
2014-11-04,0.8148,0.8148,0.02
2014-11-05,0.8119,0.8119,-0.36
2014-11-06,0.8126,0.8126,0.09
2014-11-07,0.8114,0.8114,-0.15
2014-11-10,0.8308,0.8308,2.39
2014-11-11,0.8287,0.8287,-0.25
2014-11-12,0.8393,0.8393,1.28
2014-11-13,0.8350,0.8350,-0.51
2014-11-14,0.8353,0.8353,0.04
2014-11-17,0.8311,0.8311,-0.50
2014-11-18,0.8233,0.8233,-0.94
2014-11-19,0.8220,0.8220,-0.16
2014-11-20,0.8220,0.8220,0.00
2014-11-21,0.8363,0.8363,1.74
2014-11-24,0.8561,0.8561,2.37
2014-11-25,0.8668,0.8668,1.25
2014-11-26,0.8781,0.8781,1.30
2014-11-27,0.8872,0.8872,1.04
2014-11-28,0.9038,0.9038,1.87
2014-12-01,0.9072,0.9072,0.38
2014-12-02,0.9388,0.9388,3.48
2014-12-03,0.9519,0.9519,1.40
2014-12-04,0.9922,0.9922,4.23
2014-12-05,0.9981,0.9981,0.59
2014-12-08,1.0366,1.0366,3.86
2014-12-09,0.9941,0.9941,-4.10
2014-12-10,1.0280,1.0280,3.41
2014-12-11,1.0155,1.0155,-1.22
2014-12-12,1.0187,1.0187,0.32
2014-12-15,1.0257,1.0257,0.69
2014-12-16,1.0512,1.0512,2.49
2014-12-17,1.0685,1.0685,1.65
2014-12-18,1.0643,1.0643,-0.39
2014-12-19,1.0757,1.0757,1.07
2014-12-22,1.0787,1.0787,0.28
2014-12-23,1.0580,1.0580,-1.92
2014-12-24,1.0298,1.0298,-2.67
2014-12-25,1.0609,1.0609,3.02
2014-12-26,1.0936,1.0936,3.08
2014-12-29,1.0965,1.0965,0.27
2014-12-30,1.0972,1.0972,0.06
2014-12-31,1.1199,1.1199,2.07
2015-01-05,1.1522,1.1522,2.88
2015-01-06,1.1511,1.1511,-0.10
2015-01-07,1.1520,1.1520,0.08
2015-01-08,1.1268,1.1268,-2.19
2015-01-09,1.1230,1.1230,-0.34
2015-01-12,1.1129,1.1129,-0.90
2015-01-13,1.1130,1.1130,0.01
